timestamp,source_vehicle,message_id,event_type
373490364,288,1,send
373617214,288,2,send
373636259,288,3,send
373694943,288,4,send
373870828,288,5,send
374108500,288,6,send
374360891,288,7,send
374632670,288,8,send
374857297,288,9,send
375112824,288,10,send
375386503,288,11,send
375623728,288,12,send
375839014,288,13,send
376086843,288,14,send
376336565,288,15,send
376570203,288,16,send
376815258,288,17,send
377049716,288,18,send
377286280,288,19,send
377501231,288,20,send
377711154,288,21,send
377969533,288,22,send
378227042,288,23,send
378422206,288,24,send
378611741,288,25,send
378759038,288,26,send
378940574,288,27,send
378965639,288,28,send
379120448,288,29,send
379284835,288,30,send
379438081,288,31,send
379623604,288,32,send
379754142,288,33,send
379924532,288,34,send
380057596,288,35,send
380207990,288,36,send
380405595,288,37,send
380589014,288,38,send
380706008,288,39,send
380794128,288,40,send
380822294,288,41,send
380950563,288,42,send
381062344,288,43,send
381158325,288,44,send
