timestamp,source_vehicle,message_id,event_type
18841302785,28,1,send
18841340023,28,2,send
18841381006,28,3,send
18841391342,28,4,send
18841431670,28,5,send
18841475984,28,6,send
18841493230,28,7,send
18841508538,28,8,send
18841543860,28,9,send
18841552038,28,10,send
18841556211,28,11,send
18841599498,28,12,send
18841599654,28,13,send
18841649052,28,14,send
18841654258,28,15,send
18841678595,28,16,send
18841712963,28,17,send
18841719195,28,18,send
18841733323,28,19,send
18841771263,28,20,send
18841822963,28,21,send
18841860356,28,22,send
18841910751,28,23,send
18841924003,28,24,send
18841925189,28,25,send
18841935378,28,26,send
18841973737,28,27,send
18842015290,28,28,send
18842118391,28,29,send
18842183215,28,30,send
18842253552,28,31,send
18842344616,28,32,send
18842384452,28,33,send
18842430677,28,34,send
18842477412,28,35,send
18842547203,28,36,send
18842595826,28,37,send
18842671363,28,38,send
18842737415,28,39,send
18842757095,28,40,send
18842858776,28,41,send
18842875241,28,42,send
18842947229,28,43,send
18843025260,28,44,send
18843061707,28,45,send
18843128998,28,46,send
18843198773,28,47,send
18843207553,28,48,send
18843287647,28,49,send
18843355750,28,50,send
18843388986,28,51,send
18843469550,28,52,send
18843529728,28,53,send
18843543239,28,54,send
18843605769,28,55,send
18843630296,28,56,send
18843680187,28,57,send
18843745944,28,58,send
18843831082,28,59,send
18843856901,28,60,send
18843937397,28,61,send
18843992257,28,62,send
18844014112,28,63,send
18844070161,28,64,send
18844120646,28,65,send
18844181980,28,66,send
18844246185,28,67,send
18844271055,28,68,send
18844328719,28,69,send
18844384072,28,70,send
18844440631,28,71,send
18844492628,28,72,send
18844539429,28,73,send
18844601298,28,74,send
18844644485,28,75,send
18844666456,28,76,send
18844732614,28,77,send
18844809599,28,78,send
18844853972,28,79,send
18844880127,28,80,send
18844926459,28,81,send
18844977526,28,82,send
18845051532,28,83,send
18845095050,28,84,send
18845151931,28,85,send
18845184230,28,86,send
18845231751,28,87,send
18845284376,28,88,send
18845348668,28,89,send
18845391258,28,90,send
18845462379,28,91,send
18845506681,28,92,send
18845579049,28,93,send
18845637921,28,94,send
18845685940,28,95,send
18845728991,28,96,send
18845805437,28,97,send
18845826899,28,98,send
18846028798,28,99,send
18846132369,28,100,send
18846248523,28,101,send
18846331725,28,102,send
18846413264,28,103,send
18846572469,28,104,send
18846703969,28,105,send
18846737520,28,106,send
18846887680,28,107,send
18846927837,28,108,send
18847016391,28,109,send
18847067542,28,110,send
18847127938,28,111,send
18847178807,28,112,send
18847225931,28,113,send
18847234134,28,114,send
