timestamp,source_vehicle,message_id,event_type
373481115,234,1,send
373698188,234,2,send
373968714,234,3,send
374202860,234,4,send
374419588,234,5,send
374645110,234,6,send
374894657,234,7,send
375113127,234,8,send
375331355,234,9,send
375598716,234,10,send
375797771,234,11,send
375997213,234,12,send
376040342,234,13,send
376247065,234,14,send
376462997,234,15,send
376713399,234,16,send
376902343,234,17,send
377131711,234,18,send
377310740,234,19,send
377567257,234,20,send
377779349,234,21,send
377962250,234,22,send
378181534,234,23,send
378221446,234,24,send
378411100,234,25,send
378628248,234,26,send
378835595,234,27,send
379016656,234,28,send
379194544,234,29,send
379388030,234,30,send
379570845,234,31,send
379714404,234,32,send
379868360,234,33,send
380072432,234,34,send
380184872,234,35,send
380352893,234,36,send
380456817,234,37,send
380574486,234,38,send
380723452,234,39,send
380827736,234,40,send
380956752,234,41,send
381070633,234,42,send
381176898,234,43,send
381320013,234,44,send
381412545,234,45,send
381529618,234,46,send
381592214,234,47,send
381693925,234,48,send
381758270,234,49,send
381790369,234,50,send
381882051,234,51,send
381989269,234,52,send
382046989,234,53,send
382157703,234,54,send
382232963,234,55,send
382319849,234,56,send
382377743,234,57,send
382425439,234,58,send
382436612,234,59,send
382453191,234,60,send
382459503,234,61,send
382500726,234,62,send
382550488,234,63,send
382608780,234,64,send
382615857,234,65,send
382667304,234,66,send
382710864,234,67,send
382748060,234,68,send
382764281,234,69,send
382782486,234,70,send
382846014,234,71,send
382916056,234,72,send
382920173,234,73,send
382948426,234,74,send
382992043,234,75,send
383057942,234,76,send
383116816,234,77,send
383175780,234,78,send
383211869,234,79,send
383275562,234,80,send
383299280,234,81,send
