timestamp,source_vehicle,message_id,event_type
373597279,664,1,send
373664962,664,2,send
373671993,664,3,send
373687358,664,4,send
373688821,664,5,send
373733074,664,6,send
373762110,664,7,send
373789734,664,8,send
373794060,664,9,send
373871823,664,10,send
374158020,664,11,send
374224084,664,12,send
374500999,664,13,send
374715885,664,14,send
374975138,664,15,send
375271323,664,16,send
375510351,664,17,send
375724649,664,18,send
375936016,664,19,send
376199228,664,20,send
376450647,664,21,send
376647331,664,22,send
376665599,664,23,send
376888640,664,24,send
377157146,664,25,send
377393810,664,26,send
377639883,664,27,send
377837433,664,28,send
378049543,664,29,send
378281096,664,30,send
378500807,664,31,send
378668005,664,32,send
378822733,664,33,send
378993507,664,34,send
379191243,664,35,send
379363962,664,36,send
379487013,664,37,send
379643515,664,38,send
379796207,664,39,send
379969642,664,40,send
380087898,664,41,send
