receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
347329383281,2,1,receive,347329383146,135
347329383545,26,1,receive,347329383248,297
347329384208,24,1,receive,347329384150,58
347329384488,12,1,receive,347329384164,324
347329387344,20,1,receive,347329387217,127
347329387708,22,1,receive,347329387221,487
347329388072,16,1,receive,347329387225,847
347329388435,14,1,receive,347329387231,1204
347329388791,30,1,receive,347329387273,1518
347329389151,18,1,receive,347329387295,1856
347329389477,28,1,receive,347329389370,107
347334383528,26,2,receive,347334383393,135
347334384344,24,2,receive,347334384286,58
347335387461,14,2,receive,347335387362,99
347335387890,18,2,receive,347335387416,474
347335389638,28,2,receive,347335389569,69
347336382549,6,2,receive,347336382362,187
347336384765,12,2,receive,347336384309,456
347337387497,20,2,receive,347337387432,65
347338383639,2,2,receive,347338383270,369
347338387498,16,2,receive,347338387359,139
347339382797,8,2,receive,347339382341,456
347339383099,10,2,receive,347339382734,365
347339387399,22,2,receive,347339387357,42
347339387766,30,2,receive,347339387413,353
347340384584,24,3,receive,347340384424,160
347341383918,26,3,receive,347341383675,243
347341387706,14,3,receive,347341387511,195
347341389968,28,3,receive,347341389719,249
347342387979,18,3,receive,347342387562,417
347344383329,6,3,receive,347344382536,793
347344383587,10,3,receive,347344382896,691
347344383837,2,3,receive,347344383451,386
347344387666,22,3,receive,347344387462,204
347345384650,12,3,receive,347345384460,190
347345387723,16,3,receive,347345387476,247
347345387987,30,3,receive,347345387532,455
347346388170,20,3,receive,347346387673,497
347347384234,26,4,receive,347347384146,88
347347390347,28,4,receive,347347389882,465
347349382989,8,3,receive,347349382484,505
347349388016,18,4,receive,347349387721,295
347350384034,2,4,receive,347350383577,457
347350385155,24,4,receive,347350384736,419
347351382897,6,4,receive,347351382737,160
347351387772,14,4,receive,347351387615,157
347351388144,22,4,receive,347351387635,509
347352387979,20,4,receive,347352387829,150
347353384502,26,5,receive,347353384341,161
347354383150,10,4,receive,347354383009,141
347354387630,16,4,receive,347354387589,41
347354388833,30,4,receive,347354387998,835
347354389027,18,5,receive,347354388005,1022
347355382782,8,4,receive,347355382694,88
347355384824,12,4,receive,347355384700,124
347355385221,24,5,receive,347355385145,76
347355390168,28,5,receive,347355390007,161
347357383088,6,5,receive,347357382977,111
347357383773,2,5,receive,347357383728,45
347358384671,26,6,receive,347358384570,101
347359387817,16,5,receive,347359387720,97
347359388178,14,5,receive,347359387781,397
347360385957,24,6,receive,347360385720,237
347360387840,22,5,receive,347360387750,90
347360388342,30,5,receive,347360388205,137
347360390625,28,6,receive,347360390148,477
347361388207,20,5,receive,347361387996,211
347362383644,6,6,receive,347362383148,496
347362383963,10,5,receive,347362383181,782
347362384743,2,6,receive,347362384080,663
347363385529,12,5,receive,347363384993,536
347364389070,18,6,receive,347364388886,184
347365383087,8,5,receive,347365382850,237
347365390755,28,7,receive,347365390309,446
347366388140,22,6,receive,347366387912,228
347366388502,30,6,receive,347366388353,149
347366388835,20,6,receive,347366388411,424
347368384880,2,7,receive,347368384667,213
347368385212,26,7,receive,347368384792,420
347368388035,14,6,receive,347368387914,121
347369383554,6,7,receive,347369383313,241
347369388083,16,6,receive,347369387923,160
347370385486,12,6,receive,347370385305,181
347370386041,24,7,receive,347370385970,71
347371389240,18,7,receive,347371389006,234
347372383673,10,6,receive,347372383471,202
347373383134,8,6,receive,347373383026,108
347374388589,30,7,receive,347374388514,75
347374390547,28,8,receive,347374390461,86
347375383674,6,8,receive,347375383472,202
347375385767,12,7,receive,347375385512,255
347375388337,22,7,receive,347375388017,320
347376388678,20,7,receive,347376388542,136
347377383935,10,7,receive,347377383729,206
347378385017,2,8,receive,347378384821,196
347378385405,26,8,receive,347378384967,438
347378388164,14,7,receive,347378388063,101
347378388423,16,7,receive,347378388095,328
