timestamp,source_vehicle,message_id,event_type
373400549,254,1,send
373675872,254,2,send
374115257,254,3,send
374353558,254,4,send
374603637,254,5,send
374883909,254,6,send
375104602,254,7,send
375119635,254,8,send
375422949,254,9,send
375653084,254,10,send
375852156,254,11,send
376087877,254,12,send
376355580,254,13,send
376574885,254,14,send
376825052,254,15,send
377067261,254,16,send
377307334,254,17,send
377530483,254,18,send
377758085,254,19,send
377957953,254,20,send
378205747,254,21,send
378416672,254,22,send
378573978,254,23,send
378769477,254,24,send
378938557,254,25,send
379130965,254,26,send
379297567,254,27,send
379462741,254,28,send
379638121,254,29,send
379795466,254,30,send
379891295,254,31,send
379938287,254,32,send
380096905,254,33,send
380249388,254,34,send
380399802,254,35,send
380526291,254,36,send
380651939,254,37,send
380757072,254,38,send
380867738,254,39,send
380982660,254,40,send
381131831,254,41,send
