timestamp,source_vehicle,message_id,event_type
18841427625,172,1,send
18841484065,172,2,send
18841502322,172,3,send
18841542152,172,4,send
18841569369,172,5,send
18841763313,172,6,send
18841912888,172,7,send
18841948306,172,8,send
18841957488,172,9,send
18841967672,172,10,send
18841996887,172,11,send
18842017098,172,12,send
18842037236,172,13,send
18842047380,172,14,send
18842049544,172,15,send
18842096480,172,16,send
18842167484,172,17,send
18842183877,172,18,send
18842272980,172,19,send
18842283637,172,20,send
18842334145,172,21,send
18842412568,172,22,send
18842483089,172,23,send
18842523267,172,24,send
18842595460,172,25,send
18842647763,172,26,send
18842672479,172,27,send
18842751288,172,28,send
18842798658,172,29,send
18842849962,172,30,send
18842887879,172,31,send
18842959220,172,32,send
18843031330,172,33,send
18843055088,172,34,send
18843093642,172,35,send
18843180737,172,36,send
18843224283,172,37,send
18843300487,172,38,send
18843337285,172,39,send
18843363736,172,40,send
18843434280,172,41,send
18843504545,172,42,send
18843523893,172,43,send
18843596931,172,44,send
18843656394,172,45,send
18843723878,172,46,send
18843761243,172,47,send
18843815518,172,48,send
18843891292,172,49,send
18843930213,172,50,send
18843978415,172,51,send
18844048061,172,52,send
18844098301,172,53,send
18844196387,172,54,send
18844207834,172,55,send
18844253924,172,56,send
18844303666,172,57,send
18844391242,172,58,send
18844459349,172,59,send
18844500132,172,60,send
18844552554,172,61,send
18844604895,172,62,send
18844652616,172,63,send
18844707417,172,64,send
18844763834,172,65,send
18844865569,172,66,send
18844919183,172,67,send
18844962299,172,68,send
18845020050,172,69,send
18845091716,172,70,send
18845118497,172,71,send
18845161957,172,72,send
18845231177,172,73,send
18845283707,172,74,send
18845366618,172,75,send
18845382892,172,76,send
18845432785,172,77,send
18845485140,172,78,send
18845536958,172,79,send
18845564007,172,80,send
18845638623,172,81,send
18845696992,172,82,send
18845735267,172,83,send
18845883883,172,84,send
18846016811,172,85,send
18846185536,172,86,send
18846294048,172,87,send
