timestamp,source_vehicle,message_id,event_type
262799870357,272,1,send
262800379424,272,2,send
262800559464,272,3,send
262801082098,272,4,send
262801611511,272,5,send
262801886839,272,6,send
262802691698,272,7,send
262803576576,272,8,send
262804612135,272,9,send
262805002062,272,10,send
262805214361,272,11,send
262805826186,272,12,send
262806074007,272,13,send
262806478468,272,14,send
262806951493,272,15,send
262807244568,272,16,send
262807524472,272,17,send
262808030679,272,18,send
262808153398,272,19,send
