timestamp,source_vehicle,message_id,event_type
373608687,776,1,send
373613268,776,2,send
373675238,776,3,send
373691797,776,4,send
373752368,776,5,send
373880381,776,6,send
374074157,776,7,send
374262949,776,8,send
374278128,776,9,send
374538997,776,10,send
374747377,776,11,send
374980552,776,12,send
375244753,776,13,send
375447967,776,14,send
375666013,776,15,send
375894990,776,16,send
376132440,776,17,send
376377609,776,18,send
376607858,776,19,send
376650188,776,20,send
376850823,776,21,send
377067768,776,22,send
377310056,776,23,send
377527450,776,24,send
377767070,776,25,send
377962859,776,26,send
378176249,776,27,send
378396743,776,28,send
378593879,776,29,send
378834136,776,30,send
379006348,776,31,send
379191669,776,32,send
379399571,776,33,send
379547451,776,34,send
379681973,776,35,send
379868730,776,36,send
380012657,776,37,send
380212935,776,38,send
