timestamp,source_vehicle,message_id,event_type
373612508,648,1,send
373642807,648,2,send
373898620,648,3,send
374119654,648,4,send
374595801,648,5,send
374849533,648,6,send
375142028,648,7,send
375471265,648,8,send
375712108,648,9,send
375975201,648,10,send
376225636,648,11,send
376441237,648,12,send
376677883,648,13,send
376937259,648,14,send
377191837,648,15,send
377408283,648,16,send
377651872,648,17,send
377883803,648,18,send
378083416,648,19,send
378122540,648,20,send
378339834,648,21,send
378552561,648,22,send
378737657,648,23,send
378937566,648,24,send
379108167,648,25,send
379304145,648,26,send
379475352,648,27,send
379601591,648,28,send
379638913,648,29,send
379794012,648,30,send
379950263,648,31,send
380104645,648,32,send
