timestamp,source_vehicle,message_id,event_type
373401198,560,1,send
373583500,560,2,send
373896922,560,3,send
373929671,560,4,send
374491832,560,5,send
374801527,560,6,send
375134875,560,7,send
375497021,560,8,send
375767592,560,9,send
375815688,560,10,send
376033966,560,11,send
376268148,560,12,send
376483609,560,13,send
376517724,560,14,send
376723793,560,15,send
376740898,560,16,send
377000006,560,17,send
377201632,560,18,send
377423623,560,19,send
377663236,560,20,send
377876765,560,21,send
377884829,560,22,send
