timestamp,source_vehicle,message_id,event_type
373337175,728,1,send
373358532,728,2,send
373598516,728,3,send
373809394,728,4,send
374040078,728,5,send
374279057,728,6,send
374503104,728,7,send
374765180,728,8,send
375023151,728,9,send
375219967,728,10,send
375451693,728,11,send
375683927,728,12,send
375906536,728,13,send
376153016,728,14,send
376390722,728,15,send
376590751,728,16,send
376839347,728,17,send
377059538,728,18,send
377269703,728,19,send
377473412,728,20,send
377712842,728,21,send
377933472,728,22,send
378135276,728,23,send
378326721,728,24,send
378548700,728,25,send
378755147,728,26,send
378911455,728,27,send
379125222,728,28,send
379325387,728,29,send
379456330,728,30,send
379491456,728,31,send
379652809,728,32,send
379780669,728,33,send
379931294,728,34,send
380116991,728,35,send
380271763,728,36,send
380432106,728,37,send
380514792,728,38,send
380658659,728,39,send
380774744,728,40,send
380863033,728,41,send
380954978,728,42,send
381103727,728,43,send
381214327,728,44,send
381349764,728,45,send
381412551,728,46,send
381519148,728,47,send
381624990,728,48,send
381684063,728,49,send
381729723,728,50,send
381810473,728,51,send
381886259,728,52,send
381986107,728,53,send
382036524,728,54,send
382111929,728,55,send
382221122,728,56,send
382275274,728,57,send
382343404,728,58,send
382388656,728,59,send
382436884,728,60,send
382483010,728,61,send
382529709,728,62,send
382582312,728,63,send
382611788,728,64,send
382637189,728,65,send
382676073,728,66,send
382724577,728,67,send
382784640,728,68,send
382842050,728,69,send
382913107,728,70,send
382972001,728,71,send
382986973,728,72,send
383060109,728,73,send
383093952,728,74,send
383141466,728,75,send
383142266,728,76,send
383157500,728,77,send
383180720,728,78,send
383237268,728,79,send
