timestamp,source_vehicle,message_id,event_type
373306585,426,1,send
373343822,426,2,send
373354781,426,3,send
373367583,426,4,send
373377644,426,5,send
373405950,426,6,send
373457602,426,7,send
373545892,426,8,send
373595588,426,9,send
374194285,426,10,send
374452059,426,11,send
375016381,426,12,send
375236196,426,13,send
375470593,426,14,send
375815687,426,15,send
375834893,426,16,send
376212801,426,17,send
376660743,426,18,send
376711708,426,19,send
376998866,426,20,send
377022060,426,21,send
377390592,426,22,send
378073268,426,23,send
378338240,426,24,send
378591055,426,25,send
378771259,426,26,send
378976528,426,27,send
