timestamp,source_vehicle,message_id,event_type
373549030,986,1,send
373568565,986,2,send
373626303,986,3,send
373663066,986,4,send
373720009,986,5,send
373790211,986,6,send
374010980,986,7,send
374238036,986,8,send
374463713,986,9,send
374733245,986,10,send
374906783,986,11,send
375165704,986,12,send
375403927,986,13,send
375667308,986,14,send
375840948,986,15,send
376088859,986,16,send
376343492,986,17,send
376544006,986,18,send
376757346,986,19,send
377013174,986,20,send
377199442,986,21,send
377434825,986,22,send
377636155,986,23,send
377872057,986,24,send
378105257,986,25,send
378331782,986,26,send
378519340,986,27,send
378707722,986,28,send
378887330,986,29,send
379099059,986,30,send
