timestamp,source_vehicle,message_id,event_type
373597075,940,1,send
373628493,940,2,send
373635964,940,3,send
373660732,940,4,send
373670311,940,5,send
373675159,940,6,send
373692709,940,7,send
373700210,940,8,send
373757732,940,9,send
373802483,940,10,send
373975230,940,11,send
374372551,940,12,send
374681576,940,13,send
375035570,940,14,send
375476161,940,15,send
375822904,940,16,send
376207375,940,17,send
376471027,940,18,send
376845850,940,19,send
377400677,940,20,send
377836564,940,21,send
378128762,940,22,send
378542733,940,23,send
378732173,940,24,send
378932494,940,25,send
379108728,940,26,send
379327189,940,27,send
379523476,940,28,send
379665845,940,29,send
379863677,940,30,send
380041745,940,31,send
380201734,940,32,send
