timestamp,source_vehicle,message_id,event_type
373368957,582,1,send
373432544,582,2,send
373485551,582,3,send
373517421,582,4,send
374064228,582,5,send
374262787,582,6,send
374514931,582,7,send
374817354,582,8,send
374834365,582,9,send
375074338,582,10,send
375291166,582,11,send
375479389,582,12,send
375727493,582,13,send
375941827,582,14,send
376153177,582,15,send
376187186,582,16,send
376418245,582,17,send
376651856,582,18,send
376898759,582,19,send
377113864,582,20,send
377345130,582,21,send
377545754,582,22,send
377740004,582,23,send
377961723,582,24,send
