timestamp,source_vehicle,message_id,event_type
373740486,694,1,send
373770804,694,2,send
374011243,694,3,send
374280515,694,4,send
374461606,694,5,send
374721910,694,6,send
374941036,694,7,send
375198592,694,8,send
375408902,694,9,send
375448173,694,10,send
375682448,694,11,send
375930039,694,12,send
376143811,694,13,send
376381246,694,14,send
376395320,694,15,send
376636604,694,16,send
376907095,694,17,send
377123223,694,18,send
377362024,694,19,send
377610770,694,20,send
377851692,694,21,send
378070009,694,22,send
378267676,694,23,send
378524815,694,24,send
378696954,694,25,send
378920856,694,26,send
379092798,694,27,send
379268566,694,28,send
379427705,694,29,send
379586683,694,30,send
379752040,694,31,send
379869628,694,32,send
380057030,694,33,send
380212160,694,34,send
380339873,694,35,send
380448811,694,36,send
380562616,694,37,send
380665630,694,38,send
380774536,694,39,send
380909104,694,40,send
381030015,694,41,send
381102853,694,42,send
381234035,694,43,send
