receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
347329382402,8,1,receive,347329382229,173
347329382693,6,1,receive,347329382248,445
347329382945,10,1,receive,347329382342,603
347329383208,2,1,receive,347329383146,62
347329383499,4,1,receive,347329383246,253
347329383750,26,1,receive,347329383248,502
347329384236,24,1,receive,347329384150,86
347329384514,12,1,receive,347329384164,350
347329387338,22,1,receive,347329387221,117
347329387599,16,1,receive,347329387225,374
347329387926,20,1,receive,347329387217,709
347329388188,14,1,receive,347329387231,957
347329388444,30,1,receive,347329387273,1171
347329388727,18,1,receive,347329387295,1432
347329389810,28,1,receive,347329389370,440
347334383535,26,2,receive,347334383393,142
347334384662,24,2,receive,347334384286,376
347335387545,14,2,receive,347335387362,183
347335387889,18,2,receive,347335387416,473
347335389749,28,2,receive,347335389569,180
347336382592,6,2,receive,347336382362,230
347336384485,12,2,receive,347336384309,176
347337383542,4,2,receive,347337383375,167
347337387519,20,2,receive,347337387432,87
347338383434,2,2,receive,347338383270,164
347338387433,16,2,receive,347338387359,74
347339382441,8,2,receive,347339382341,100
347339383177,10,2,receive,347339382734,443
347339387580,22,2,receive,347339387357,223
347339387835,30,2,receive,347339387413,422
347340384926,24,3,receive,347340384424,502
347341383821,26,3,receive,347341383675,146
347341387913,14,3,receive,347341387511,402
347341389935,28,3,receive,347341389719,216
347342387699,18,3,receive,347342387562,137
347344382977,6,3,receive,347344382536,441
347344383271,10,3,receive,347344382896,375
347344383871,2,3,receive,347344383451,420
347344387528,22,3,receive,347344387462,66
347345384580,12,3,receive,347345384460,120
347345387549,16,3,receive,347345387476,73
347345387911,30,3,receive,347345387532,379
347346387808,20,3,receive,347346387673,135
347347383779,4,3,receive,347347383627,152
347347384318,26,4,receive,347347384146,172
347347390019,28,4,receive,347347389882,137
347349382770,8,3,receive,347349382484,286
347349388052,18,4,receive,347349387721,331
347350383858,2,4,receive,347350383577,281
347350384868,24,4,receive,347350384736,132
347351382970,6,4,receive,347351382737,233
347351388278,14,4,receive,347351387615,663
347351388509,22,4,receive,347351387635,874
347352388499,20,4,receive,347352387829,670
347353384472,26,5,receive,347353384341,131
347354383155,10,4,receive,347354383009,146
347354388066,16,4,receive,347354387589,477
347354388782,30,4,receive,347354387998,784
347354388971,18,5,receive,347354388005,966
347355382945,8,4,receive,347355382694,251
347355384908,12,4,receive,347355384700,208
347355385250,24,5,receive,347355385145,105
347355390363,28,5,receive,347355390007,356
347357383499,6,5,receive,347357382977,522
347357383827,2,5,receive,347357383728,99
347357384204,4,4,receive,347357383800,404
347358385085,26,6,receive,347358384570,515
347359387832,16,5,receive,347359387720,112
347359388355,14,5,receive,347359387781,574
347360385888,24,6,receive,347360385720,168
347360387821,22,5,receive,347360387750,71
347360388297,30,5,receive,347360388205,92
347360390209,28,6,receive,347360390148,61
347361388118,20,5,receive,347361387996,122
347362383274,6,6,receive,347362383148,126
347362384083,10,5,receive,347362383181,902
347362384450,2,6,receive,347362384080,370
347363385171,12,5,receive,347363384993,178
347364389418,18,6,receive,347364388886,532
347365383085,8,5,receive,347365382850,235
347365390757,28,7,receive,347365390309,448
347366384592,4,5,receive,347366384023,569
347366388335,22,6,receive,347366387912,423
347366389090,30,6,receive,347366388353,737
347366389343,20,6,receive,347366388411,932
347368384856,2,7,receive,347368384667,189
347368385213,26,7,receive,347368384792,421
347368387975,14,6,receive,347368387914,61
347369383809,6,7,receive,347369383313,496
347369388008,16,6,receive,347369387923,85
347370385475,12,6,receive,347370385305,170
347370386313,24,7,receive,347370385970,343
347371389163,18,7,receive,347371389006,157
347372384039,10,6,receive,347372383471,568
347373383344,8,6,receive,347373383026,318
347374384389,4,6,receive,347374384191,198
347374388889,30,7,receive,347374388514,375
347374390690,28,8,receive,347374390461,229
347375383881,6,8,receive,347375383472,409
347375385601,12,7,receive,347375385512,89
347375388113,22,7,receive,347375388017,96
347376388755,20,7,receive,347376388542,213
347377383873,10,7,receive,347377383729,144
347378384930,2,8,receive,347378384821,109
347378385317,26,8,receive,347378384967,350
347378388144,14,7,receive,347378388063,81
347378388502,16,7,receive,347378388095,407
