timestamp,source_vehicle,message_id,event_type
373518596,848,1,send
373601346,848,2,send
373648444,848,3,send
373679236,848,4,send
373720859,848,5,send
373762071,848,6,send
373856622,848,7,send
374170261,848,8,send
374211621,848,9,send
374453665,848,10,send
374659442,848,11,send
374886161,848,12,send
375170718,848,13,send
375416925,848,14,send
375642165,848,15,send
375895417,848,16,send
376171186,848,17,send
376387463,848,18,send
376642157,848,19,send
376950516,848,20,send
377213951,848,21,send
377469291,848,22,send
377689023,848,23,send
377940153,848,24,send
