timestamp,source_vehicle,message_id,event_type
373412388,846,1,send
373855001,846,2,send
374035353,846,3,send
374299645,846,4,send
374520900,846,5,send
374771225,846,6,send
375006418,846,7,send
375213758,846,8,send
375482507,846,9,send
375706704,846,10,send
375917776,846,11,send
376145386,846,12,send
376408338,846,13,send
376647564,846,14,send
376863700,846,15,send
377051303,846,16,send
377271535,846,17,send
377515224,846,18,send
377726175,846,19,send
377929615,846,20,send
378169957,846,21,send
378395594,846,22,send
378558371,846,23,send
378778818,846,24,send
378957258,846,25,send
379126941,846,26,send
379160006,846,27,send
379302507,846,28,send
379512120,846,29,send
379656860,846,30,send
379790790,846,31,send
379792788,846,32,send
379936399,846,33,send
379963637,846,34,send
380130610,846,35,send
