timestamp,source_vehicle,message_id,event_type
373367726,332,1,send
373417168,332,2,send
373740940,332,3,send
373773646,332,4,send
373812946,332,5,send
373856657,332,6,send
373991726,332,7,send
374243643,332,8,send
374478850,332,9,send
374743278,332,10,send
374985601,332,11,send
375174425,332,12,send
375200557,332,13,send
375415059,332,14,send
375439086,332,15,send
375680216,332,16,send
375985669,332,17,send
376212429,332,18,send
376477905,332,19,send
376709658,332,20,send
376963744,332,21,send
377187428,332,22,send
377429895,332,23,send
377667428,332,24,send
377914526,332,25,send
378147120,332,26,send
378379629,332,27,send
378606104,332,28,send
378791620,332,29,send
379011748,332,30,send
379198355,332,31,send
379401266,332,32,send
379518100,332,33,send
379714256,332,34,send
379853289,332,35,send
380016392,332,36,send
380163050,332,37,send
380282211,332,38,send
