receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
347329387391,20,1,receive,347329387217,174
347329387675,22,1,receive,347329387221,454
347329387928,16,1,receive,347329387225,703
347329388185,14,1,receive,347329387231,954
347329388436,30,1,receive,347329387273,1163
347329388683,18,1,receive,347329387295,1388
347329389430,28,1,receive,347329389370,60
347334383520,26,2,receive,347334383393,127
347334384672,24,2,receive,347334384286,386
347335387901,14,2,receive,347335387362,539
347335388127,18,2,receive,347335387416,711
347335389932,28,2,receive,347335389569,363
347336382609,6,2,receive,347336382362,247
347336384523,12,2,receive,347336384309,214
347337383533,4,2,receive,347337383375,158
347337387495,20,2,receive,347337387432,63
347338383381,2,2,receive,347338383270,111
347338387403,16,2,receive,347338387359,44
347339382852,8,2,receive,347339382341,511
347339383217,10,2,receive,347339382734,483
347339387393,22,2,receive,347339387357,36
347339387758,30,2,receive,347339387413,345
347340384571,24,3,receive,347340384424,147
347341383909,26,3,receive,347341383675,234
347341387703,14,3,receive,347341387511,192
347341389941,28,3,receive,347341389719,222
347342387676,18,3,receive,347342387562,114
347344382705,6,3,receive,347344382536,169
347344383292,10,3,receive,347344382896,396
347344383577,2,3,receive,347344383451,126
347344387766,22,3,receive,347344387462,304
347345384639,12,3,receive,347345384460,179
347345388018,16,3,receive,347345387476,542
347345388284,30,3,receive,347345387532,752
347346387953,20,3,receive,347346387673,280
347347384154,4,3,receive,347347383627,527
347347384422,26,4,receive,347347384146,276
347347390277,28,4,receive,347347389882,395
347349382735,8,3,receive,347349382484,251
347349387853,18,4,receive,347349387721,132
347350384066,2,4,receive,347350383577,489
347350384879,24,4,receive,347350384736,143
347351383223,6,4,receive,347351382737,486
347351388390,14,4,receive,347351387615,775
347351388644,22,4,receive,347351387635,1009
347352388075,20,4,receive,347352387829,246
347353384864,26,5,receive,347353384341,523
347354383286,10,4,receive,347354383009,277
347354388628,16,4,receive,347354387589,1039
347354388907,30,4,receive,347354387998,909
347354389175,18,5,receive,347354388005,1170
347355382951,8,4,receive,347355382694,257
347355384861,12,4,receive,347355384700,161
347355385238,24,5,receive,347355385145,93
347355390161,28,5,receive,347355390007,154
347357383459,6,5,receive,347357382977,482
347357384102,2,5,receive,347357383728,374
347357384364,4,4,receive,347357383800,564
347358384778,26,6,receive,347358384570,208
347359387912,16,5,receive,347359387720,192
347359388281,14,5,receive,347359387781,500
347360385957,24,6,receive,347360385720,237
347360388184,22,5,receive,347360387750,434
347360388513,30,5,receive,347360388205,308
347360390187,28,6,receive,347360390148,39
347361388219,20,5,receive,347361387996,223
347362383350,6,6,receive,347362383148,202
347362383749,10,5,receive,347362383181,568
347362384145,2,6,receive,347362384080,65
347363385126,12,5,receive,347363384993,133
347364389071,18,6,receive,347364388886,185
347365383095,8,5,receive,347365382850,245
347365390820,28,7,receive,347365390309,511
347366384756,4,5,receive,347366384023,733
347366388120,22,6,receive,347366387912,208
347366388433,30,6,receive,347366388353,80
347366388734,20,6,receive,347366388411,323
347368384830,2,7,receive,347368384667,163
347368385224,26,7,receive,347368384792,432
347368388341,14,6,receive,347368387914,427
347369383406,6,7,receive,347369383313,93
347369387975,16,6,receive,347369387923,52
347370385514,12,6,receive,347370385305,209
347370386377,24,7,receive,347370385970,407
347371389570,18,7,receive,347371389006,564
347372383649,10,6,receive,347372383471,178
347373383262,8,6,receive,347373383026,236
347374384382,4,6,receive,347374384191,191
347374388712,30,7,receive,347374388514,198
347374390653,28,8,receive,347374390461,192
347375384019,6,8,receive,347375383472,547
347375385798,12,7,receive,347375385512,286
347375388260,22,7,receive,347375388017,243
347376388775,20,7,receive,347376388542,233
347377383942,10,7,receive,347377383729,213
347378385074,2,8,receive,347378384821,253
347378385384,26,8,receive,347378384967,417
347378388552,14,7,receive,347378388063,489
347378388817,16,7,receive,347378388095,722
