timestamp,source_vehicle,message_id,event_type
373470440,458,1,send
373592339,458,2,send
373628355,458,3,send
373665711,458,4,send
373692411,458,5,send
373731892,458,6,send
374193782,458,7,send
374465649,458,8,send
374650311,458,9,send
374908446,458,10,send
375336456,458,11,send
375559256,458,12,send
375774702,458,13,send
375798587,458,14,send
376027570,458,15,send
376281004,458,16,send
376532748,458,17,send
376774265,458,18,send
377002600,458,19,send
377238463,458,20,send
377456233,458,21,send
377658335,458,22,send
377672246,458,23,send
377905519,458,24,send
378133280,458,25,send
378357089,458,26,send
378570462,458,27,send
378748195,458,28,send
378925011,458,29,send
379137461,458,30,send
379309740,458,31,send
379327640,458,32,send
379507286,458,33,send
379626793,458,34,send
379771685,458,35,send
379781434,458,36,send
379949623,458,37,send
380104363,458,38,send
380255616,458,39,send
380354618,458,40,send
380498642,458,41,send
380629441,458,42,send
380801173,458,43,send
380878706,458,44,send
381003523,458,45,send
381130706,458,46,send
