timestamp,source_vehicle,message_id,event_type
373401672,564,1,send
373500013,564,2,send
373501223,564,3,send
373562399,564,4,send
373601615,564,5,send
373660159,564,6,send
373669896,564,7,send
373720820,564,8,send
373938222,564,9,send
374170253,564,10,send
374364410,564,11,send
374623858,564,12,send
374818323,564,13,send
374857089,564,14,send
375035036,564,15,send
375303013,564,16,send
375515383,564,17,send
375771353,564,18,send
376022844,564,19,send
376271332,564,20,send
376533560,564,21,send
376735957,564,22,send
376982377,564,23,send
377224535,564,24,send
377442272,564,25,send
377678023,564,26,send
377907003,564,27,send
378165744,564,28,send
378378804,564,29,send
378564613,564,30,send
378792647,564,31,send
378968405,564,32,send
379171712,564,33,send
379319451,564,34,send
379490253,564,35,send
379673383,564,36,send
379799118,564,37,send
379840968,564,38,send
380007680,564,39,send
380147701,564,40,send
380329086,564,41,send
380478853,564,42,send
380602840,564,43,send
380719207,564,44,send
380823401,564,45,send
380932234,564,46,send
381023307,564,47,send
381134415,564,48,send
381284255,564,49,send
381345475,564,50,send
381444713,564,51,send
381535493,564,52,send
381603672,564,53,send
381690724,564,54,send
381756979,564,55,send
381790223,564,56,send
381850088,564,57,send
381953950,564,58,send
382005904,564,59,send
382071125,564,60,send
382093019,564,61,send
382185573,564,62,send
