timestamp,source_vehicle,message_id,event_type
373295462,346,1,send
373458467,346,2,send
373569760,346,3,send
373626172,346,4,send
373673655,346,5,send
373693276,346,6,send
374063617,346,7,send
374307590,346,8,send
374313239,346,9,send
374603248,346,10,send
374833832,346,11,send
375074521,346,12,send
375382856,346,13,send
375578485,346,14,send
375850976,346,15,send
376048893,346,16,send
376330945,346,17,send
376551367,346,18,send
376795174,346,19,send
377036799,346,20,send
377252812,346,21,send
377483850,346,22,send
377696730,346,23,send
377947484,346,24,send
