receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
347334383639,26,2,receive,347334383393,246
347334384392,24,2,receive,347334384286,106
347335387520,14,2,receive,347335387362,158
347335388278,18,2,receive,347335387416,862
347336382468,6,2,receive,347336382362,106
347336384448,12,2,receive,347336384309,139
347337383885,4,2,receive,347337383375,510
347337387614,20,2,receive,347337387432,182
347338383493,2,2,receive,347338383270,223
347338387739,16,2,receive,347338387359,380
347339382441,8,2,receive,347339382341,100
347339382871,10,2,receive,347339382734,137
347339387661,22,2,receive,347339387357,304
347339387913,30,2,receive,347339387413,500
347340384573,24,3,receive,347340384424,149
347341383898,26,3,receive,347341383675,223
347341387980,14,3,receive,347341387511,469
347342387660,18,3,receive,347342387562,98
347344383124,6,3,receive,347344382536,588
347344383426,10,3,receive,347344382896,530
347344383762,2,3,receive,347344383451,311
347344387897,22,3,receive,347344387462,435
347345384913,12,3,receive,347345384460,453
347345387632,16,3,receive,347345387476,156
347345388010,30,3,receive,347345387532,478
347346387927,20,3,receive,347346387673,254
347347383843,4,3,receive,347347383627,216
347347384272,26,4,receive,347347384146,126
347349382675,8,3,receive,347349382484,191
347349387843,18,4,receive,347349387721,122
347350383698,2,4,receive,347350383577,121
347350384779,24,4,receive,347350384736,43
347351382819,6,4,receive,347351382737,82
347351387738,14,4,receive,347351387615,123
347351388119,22,4,receive,347351387635,484
347352387919,20,4,receive,347352387829,90
347353384548,26,5,receive,347353384341,207
347354383097,10,4,receive,347354383009,88
347354387713,16,4,receive,347354387589,124
347354388122,30,4,receive,347354387998,124
347354388478,18,5,receive,347354388005,473
347355382871,8,4,receive,347355382694,177
347355384877,12,4,receive,347355384700,177
347355385251,24,5,receive,347355385145,106
347357383146,6,5,receive,347357382977,169
347357383815,2,5,receive,347357383728,87
347357384174,4,4,receive,347357383800,374
347358384666,26,6,receive,347358384570,96
347359387971,16,5,receive,347359387720,251
347359388266,14,5,receive,347359387781,485
347360385883,24,6,receive,347360385720,163
347360387898,22,5,receive,347360387750,148
347360388255,30,5,receive,347360388205,50
347361388501,20,5,receive,347361387996,505
347362383359,6,6,receive,347362383148,211
347362383749,10,5,receive,347362383181,568
347362384137,2,6,receive,347362384080,57
347363385557,12,5,receive,347363384993,564
347364389072,18,6,receive,347364388886,186
347365382944,8,5,receive,347365382850,94
347366384264,4,5,receive,347366384023,241
347366388087,22,6,receive,347366387912,175
347366388409,30,6,receive,347366388353,56
347366388779,20,6,receive,347366388411,368
347368384809,2,7,receive,347368384667,142
347368385549,26,7,receive,347368384792,757
347368387957,14,6,receive,347368387914,43
347369383571,6,7,receive,347369383313,258
347369388065,16,6,receive,347369387923,142
347370385495,12,6,receive,347370385305,190
347370386062,24,7,receive,347370385970,92
347371389185,18,7,receive,347371389006,179
347372383994,10,6,receive,347372383471,523
347373383220,8,6,receive,347373383026,194
347374384462,4,6,receive,347374384191,271
347374388572,30,7,receive,347374388514,58
347375383653,6,8,receive,347375383472,181
347375385910,12,7,receive,347375385512,398
347375388188,22,7,receive,347375388017,171
347376388625,20,7,receive,347376388542,83
347377383956,10,7,receive,347377383729,227
347378385098,2,8,receive,347378384821,277
347378385938,26,8,receive,347378384967,971
347378388826,14,7,receive,347378388063,763
347378389094,16,7,receive,347378388095,999
347379389116,30,8,receive,347379389039,77
