timestamp,source_vehicle,message_id,event_type
18841341213,6,1,send
18841380910,6,2,send
18841390009,6,3,send
18841396300,6,4,send
18841411424,6,5,send
18841435479,6,6,send
18841467879,6,7,send
18841661968,6,8,send
18841680190,6,9,send
18841730601,6,10,send
18841885753,6,11,send
18841928914,6,12,send
18841944127,6,13,send
18841946277,6,14,send
18841986517,6,15,send
18842027864,6,16,send
18842139142,6,17,send
18842193714,6,18,send
18842280008,6,19,send
18842296739,6,20,send
18842358797,6,21,send
18842432255,6,22,send
18842495244,6,23,send
18842534393,6,24,send
18842597493,6,25,send
18842646394,6,26,send
18842669793,6,27,send
18842734355,6,28,send
18842796989,6,29,send
18842863876,6,30,send
18842912629,6,31,send
18842987759,6,32,send
18843044601,6,33,send
18843095668,6,34,send
18843130345,6,35,send
18843179361,6,36,send
18843209812,6,37,send
18843262838,6,38,send
18843331712,6,39,send
18843387954,6,40,send
18843435783,6,41,send
18843455795,6,42,send
18843527021,6,43,send
18843561602,6,44,send
18843570131,6,45,send
18843623135,6,46,send
18843669498,6,47,send
18843776209,6,48,send
18843828124,6,49,send
18843848441,6,50,send
18843901974,6,51,send
18843949911,6,52,send
18844022002,6,53,send
18844083293,6,54,send
18844097611,6,55,send
18844162550,6,56,send
18844236502,6,57,send
18844241352,6,58,send
18844288993,6,59,send
18844305598,6,60,send
18844387348,6,61,send
18844433795,6,62,send
18844484938,6,63,send
18844541771,6,64,send
18844576558,6,65,send
18844654280,6,66,send
18844703921,6,67,send
18844741549,6,68,send
18844797511,6,69,send
18844859159,6,70,send
18844881153,6,71,send
18844946110,6,72,send
18844994868,6,73,send
18845036782,6,74,send
18845110114,6,75,send
18845165432,6,76,send
18845221180,6,77,send
18845252951,6,78,send
18845288111,6,79,send
18845345706,6,80,send
18845393809,6,81,send
18845452147,6,82,send
18845507759,6,83,send
18845557318,6,84,send
18845591106,6,85,send
18845666054,6,86,send
18845722416,6,87,send
18845805465,6,88,send
18845897578,6,89,send
18845970135,6,90,send
18846059075,6,91,send
18846096804,6,92,send
18846246475,6,93,send
18846327954,6,94,send
18846417611,6,95,send
18846462750,6,96,send
18846482062,6,97,send
18846533792,6,98,send
18846586749,6,99,send
18846683870,6,100,send
18846766906,6,101,send
18846885619,6,102,send
18846917634,6,103,send
18846951439,6,104,send
18847091943,6,105,send
18847153877,6,106,send
18847290352,6,107,send
18847409481,6,108,send
18847524622,6,109,send
18847581319,6,110,send
18847686234,6,111,send
18847708872,6,112,send
18847789382,6,113,send
18847967511,6,114,send
18848099969,6,115,send
18848234448,6,116,send
18848247308,6,117,send
18848318918,6,118,send
18848385444,6,119,send
18848423690,6,120,send
18848474876,6,121,send
18848483285,6,122,send
18848514720,6,123,send
18848522681,6,124,send
18848565209,6,125,send
18848587878,6,126,send
18848599181,6,127,send
18848610849,6,128,send
18848617738,6,129,send
18848697291,6,130,send
18848759145,6,131,send
18848839878,6,132,send
18848954723,6,133,send
18848985182,6,134,send
18849025464,6,135,send
18849107119,6,136,send
18849159468,6,137,send
18849369357,6,138,send
18849466533,6,139,send
18849488325,6,140,send
18849522687,6,141,send
18849570011,6,142,send
18849601194,6,143,send
18849691241,6,144,send
18849706005,6,145,send
18849770755,6,146,send
18849815968,6,147,send
18849857876,6,148,send
18849894739,6,149,send
18849920380,6,150,send
18849947249,6,151,send
18849994107,6,152,send
18850059071,6,153,send
18850074707,6,154,send
18850164590,6,155,send
18850204461,6,156,send
18850266810,6,157,send
18850289507,6,158,send
18850327849,6,159,send
18850374100,6,160,send
18850402972,6,161,send
18850474066,6,162,send
18850527193,6,163,send
18850574697,6,164,send
18850605728,6,165,send
18850652909,6,166,send
18850675727,6,167,send
18850703873,6,168,send
18850707374,6,169,send
18850736042,6,170,send
18850777526,6,171,send
18850788394,6,172,send
18850818618,6,173,send
18850863907,6,174,send
18850906182,6,175,send
18850947632,6,176,send
18850947728,6,177,send
18850971629,6,178,send
18850973759,6,179,send
18851003157,6,180,send
18851056283,6,181,send
18851105473,6,182,send
18851108625,6,183,send
18851120706,6,184,send
18851168579,6,185,send
18851184989,6,186,send
18851235214,6,187,send
18851249567,6,188,send
