timestamp,source_vehicle,message_id,event_type
373422960,502,1,send
373491603,502,2,send
373549392,502,3,send
373559428,502,4,send
373566574,502,5,send
373566695,502,6,send
373617124,502,7,send
373659770,502,8,send
373686922,502,9,send
373690199,502,10,send
373710013,502,11,send
373714193,502,12,send
373766606,502,13,send
373978244,502,14,send
374250887,502,15,send
374511867,502,16,send
374788972,502,17,send
375011172,502,18,send
375030218,502,19,send
375312856,502,20,send
375518556,502,21,send
375737401,502,22,send
375998951,502,23,send
376217957,502,24,send
376465279,502,25,send
376692355,502,26,send
376937532,502,27,send
377189626,502,28,send
377373359,502,29,send
377592035,502,30,send
377841073,502,31,send
378043031,502,32,send
378302361,502,33,send
378525776,502,34,send
378700281,502,35,send
378918880,502,36,send
379146119,502,37,send
379357162,502,38,send
379496693,502,39,send
379679121,502,40,send
379816195,502,41,send
379969572,502,42,send
380150021,502,43,send
380284952,502,44,send
380438764,502,45,send
380538325,502,46,send
380626455,502,47,send
380629387,502,48,send
380773611,502,49,send
380853177,502,50,send
380980510,502,51,send
381125959,502,52,send
381201970,502,53,send
381218951,502,54,send
381353747,502,55,send
381406915,502,56,send
381519944,502,57,send
381581777,502,58,send
381656162,502,59,send
381745219,502,60,send
381825129,502,61,send
381935283,502,62,send
382022368,502,63,send
382106281,502,64,send
382182153,502,65,send
382267178,502,66,send
