timestamp,source_vehicle,message_id,event_type
373506577,268,1,send
373638103,268,2,send
373680010,268,3,send
373696332,268,4,send
373715283,268,5,send
373725524,268,6,send
373729692,268,7,send
373754014,268,8,send
374017386,268,9,send
374270145,268,10,send
374493195,268,11,send
374776030,268,12,send
374994927,268,13,send
375236806,268,14,send
375240971,268,15,send
375486158,268,16,send
375753369,268,17,send
375977156,268,18,send
376219088,268,19,send
376474310,268,20,send
376709704,268,21,send
376957901,268,22,send
377167073,268,23,send
377398263,268,24,send
377653026,268,25,send
377861306,268,26,send
378121528,268,27,send
378311113,268,28,send
378515814,268,29,send
378719852,268,30,send
378873831,268,31,send
379054524,268,32,send
