receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
347329382479,8,1,receive,347329382229,250
347329382756,6,1,receive,347329382248,508
347329382995,10,1,receive,347329382342,653
347329383254,2,1,receive,347329383146,108
347329383501,4,1,receive,347329383246,255
347329383747,26,1,receive,347329383248,499
347329384238,24,1,receive,347329384150,88
347329384607,12,1,receive,347329384164,443
347329387332,22,1,receive,347329387221,111
347329387659,16,1,receive,347329387225,434
347329387924,20,1,receive,347329387217,707
347329388192,14,1,receive,347329387231,961
347329388460,30,1,receive,347329387273,1187
347329388721,18,1,receive,347329387295,1426
347329389719,28,1,receive,347329389370,349
347334383897,26,2,receive,347334383393,504
347334384398,24,2,receive,347334384286,112
347335387573,14,2,receive,347335387362,211
347335388133,18,2,receive,347335387416,717
347335389795,28,2,receive,347335389569,226
347336382609,6,2,receive,347336382362,247
347336384520,12,2,receive,347336384309,211
347337383481,4,2,receive,347337383375,106
347337387509,20,2,receive,347337387432,77
347338383519,2,2,receive,347338383270,249
347338387421,16,2,receive,347338387359,62
347339382432,8,2,receive,347339382341,91
347339382855,10,2,receive,347339382734,121
347339387411,22,2,receive,347339387357,54
347339387791,30,2,receive,347339387413,378
347340384992,24,3,receive,347340384424,568
347341383814,26,3,receive,347341383675,139
347341387594,14,3,receive,347341387511,83
347341389780,28,3,receive,347341389719,61
347342387750,18,3,receive,347342387562,188
347344382713,6,3,receive,347344382536,177
347344383117,10,3,receive,347344382896,221
347344383517,2,3,receive,347344383451,66
347344387536,22,3,receive,347344387462,74
347345384972,12,3,receive,347345384460,512
347345387644,16,3,receive,347345387476,168
347345388007,30,3,receive,347345387532,475
347346387824,20,3,receive,347346387673,151
347347384118,4,3,receive,347347383627,491
347347384582,26,4,receive,347347384146,436
347347390279,28,4,receive,347347389882,397
347349382748,8,3,receive,347349382484,264
347349387855,18,4,receive,347349387721,134
347350383858,2,4,receive,347350383577,281
347350384825,24,4,receive,347350384736,89
347351383251,6,4,receive,347351382737,514
347351388260,14,4,receive,347351387615,645
347351388526,22,4,receive,347351387635,891
347352387939,20,4,receive,347352387829,110
347353384802,26,5,receive,347353384341,461
347354383123,10,4,receive,347354383009,114
347354387738,16,4,receive,347354387589,149
347354388148,30,4,receive,347354387998,150
347354388511,18,5,receive,347354388005,506
347355382811,8,4,receive,347355382694,117
347355384839,12,4,receive,347355384700,139
347355385226,24,5,receive,347355385145,81
347355390105,28,5,receive,347355390007,98
347357383178,6,5,receive,347357382977,201
347357384068,2,5,receive,347357383728,340
347357384319,4,4,receive,347357383800,519
347358384766,26,6,receive,347358384570,196
347359388450,16,5,receive,347359387720,730
347359388670,14,5,receive,347359387781,889
347360385964,24,6,receive,347360385720,244
347360387963,22,5,receive,347360387750,213
347360388317,30,5,receive,347360388205,112
347360390464,28,6,receive,347360390148,316
347361388196,20,5,receive,347361387996,200
347362383302,6,6,receive,347362383148,154
347362383763,10,5,receive,347362383181,582
347362384172,2,6,receive,347362384080,92
347363385201,12,5,receive,347363384993,208
347364388992,18,6,receive,347364388886,106
347365383123,8,5,receive,347365382850,273
347365390516,28,7,receive,347365390309,207
347366384279,4,5,receive,347366384023,256
347366388007,22,6,receive,347366387912,95
347366389076,30,6,receive,347366388353,723
347366389293,20,6,receive,347366388411,882
347368384942,2,7,receive,347368384667,275
347368385267,26,7,receive,347368384792,475
347368388149,14,6,receive,347368387914,235
347369383511,6,7,receive,347369383313,198
347369388075,16,6,receive,347369387923,152
347370385847,12,6,receive,347370385305,542
347370386129,24,7,receive,347370385970,159
347371389520,18,7,receive,347371389006,514
347372383610,10,6,receive,347372383471,139
347373383230,8,6,receive,347373383026,204
347374384313,4,6,receive,347374384191,122
347374388621,30,7,receive,347374388514,107
347374390824,28,8,receive,347374390461,363
347375383696,6,8,receive,347375383472,224
347375385832,12,7,receive,347375385512,320
347375388182,22,7,receive,347375388017,165
347376389068,20,7,receive,347376388542,526
347377383866,10,7,receive,347377383729,137
347378385098,2,8,receive,347378384821,277
347378385467,26,8,receive,347378384967,500
347378388462,14,7,receive,347378388063,399
347378388715,16,7,receive,347378388095,620
