timestamp,source_vehicle,message_id,event_type
18841685113,32,1,send
18841720548,32,2,send
18841744069,32,3,send
18841925632,32,4,send
18842302350,32,5,send
18842360310,32,6,send
18842386279,32,7,send
18842444514,32,8,send
18842508096,32,9,send
18842579188,32,10,send
18842621444,32,11,send
18842652930,32,12,send
18842708031,32,13,send
18842784267,32,14,send
18842811925,32,15,send
18842891623,32,16,send
18842916382,32,17,send
18842991215,32,18,send
18843017536,32,19,send
18843105047,32,20,send
18843134180,32,21,send
18843214720,32,22,send
18843238775,32,23,send
18843309327,32,24,send
18843343147,32,25,send
18843410099,32,26,send
18843442790,32,27,send
18843454961,32,28,send
18843518803,32,29,send
18843561387,32,30,send
18843621731,32,31,send
18843659490,32,32,send
18843733969,32,33,send
18843800243,32,34,send
18843834458,32,35,send
18843878791,32,36,send
18843924529,32,37,send
18843972389,32,38,send
18844000478,32,39,send
18844046024,32,40,send
18844080089,32,41,send
18844109412,32,42,send
18844145120,32,43,send
18844209014,32,44,send
18844273795,32,45,send
18844316596,32,46,send
18844373167,32,47,send
18844448049,32,48,send
18844494184,32,49,send
18844551555,32,50,send
18844608544,32,51,send
18844647489,32,52,send
18844712174,32,53,send
18844779948,32,54,send
18844824188,32,55,send
18844879978,32,56,send
18844930617,32,57,send
18844964960,32,58,send
18845040118,32,59,send
18845071381,32,60,send
18845122770,32,61,send
18845210979,32,62,send
18845249016,32,63,send
18845309655,32,64,send
18845363582,32,65,send
18845419590,32,66,send
18845459303,32,67,send
18845494947,32,68,send
18845571493,32,69,send
18845618189,32,70,send
18845695908,32,71,send
18845719834,32,72,send
18845847318,32,73,send
18845878106,32,74,send
18845977425,32,75,send
18846027457,32,76,send
18846062710,32,77,send
18846125090,32,78,send
18846218498,32,79,send
18846225791,32,80,send
18846341630,32,81,send
18846376249,32,82,send
18846453949,32,83,send
18846501903,32,84,send
18846541064,32,85,send
18846602067,32,86,send
18846638120,32,87,send
18846735963,32,88,send
18846781137,32,89,send
18846859567,32,90,send
18846876571,32,91,send
18846923721,32,92,send
18846984097,32,93,send
18847026855,32,94,send
18847092367,32,95,send
18847103511,32,96,send
18847175354,32,97,send
18847217728,32,98,send
18847269029,32,99,send
18847305004,32,100,send
18847355700,32,101,send
18847424805,32,102,send
18847478308,32,103,send
18847517163,32,104,send
18847557057,32,105,send
18847612437,32,106,send
18847640060,32,107,send
18847720815,32,108,send
18847746873,32,109,send
18847808012,32,110,send
18847840690,32,111,send
18847882422,32,112,send
18847936930,32,113,send
18847950092,32,114,send
18848008292,32,115,send
18848043577,32,116,send
18848085178,32,117,send
18848128418,32,118,send
18848155679,32,119,send
18848197996,32,120,send
18848230115,32,121,send
18848253775,32,122,send
18848320311,32,123,send
18848335144,32,124,send
18848369453,32,125,send
18848377975,32,126,send
18848407738,32,127,send
18848453253,32,128,send
18848504222,32,129,send
18848531174,32,130,send
18848540199,32,131,send
18848550788,32,132,send
18848577943,32,133,send
18848628491,32,134,send
18848662036,32,135,send
18848687776,32,136,send
18848746535,32,137,send
18848763727,32,138,send
18848773472,32,139,send
18848800192,32,140,send
18848814650,32,141,send
18848830183,32,142,send
18848874826,32,143,send
18848924159,32,144,send
18848934766,32,145,send
18848950211,32,146,send
18848959158,32,147,send
18848980788,32,148,send
18849011308,32,149,send
18849049056,32,150,send
18849058751,32,151,send
18849074173,32,152,send
18849112984,32,153,send
18849120463,32,154,send
18849154106,32,155,send
18849174823,32,156,send
18849207197,32,157,send
18849241340,32,158,send
18849267325,32,159,send
18849306857,32,160,send
18849370529,32,161,send
18849389918,32,162,send
18849395748,32,163,send
18849435310,32,164,send
18849463257,32,165,send
18849527961,32,166,send
18849569733,32,167,send
18849604910,32,168,send
18849662734,32,169,send
18849687966,32,170,send
18849732955,32,171,send
18849752182,32,172,send
18849783205,32,173,send
18849826664,32,174,send
18849858381,32,175,send
18849866589,32,176,send
18849882133,32,177,send
18849917250,32,178,send
18849923013,32,179,send
18849937381,32,180,send
18849944684,32,181,send
18849969707,32,182,send
18849994585,32,183,send
18850011381,32,184,send
18850041303,32,185,send
18850086408,32,186,send
18850133918,32,187,send
18850149535,32,188,send
18850194937,32,189,send
18850228532,32,190,send
18850263689,32,191,send
18850296210,32,192,send
