timestamp,source_vehicle,message_id,event_type
373398867,434,1,send
373599003,434,2,send
373716451,434,3,send
373756811,434,4,send
373776453,434,5,send
373927748,434,6,send
374020245,434,7,send
374231569,434,8,send
374483324,434,9,send
374702643,434,10,send
374961370,434,11,send
375204633,434,12,send
375408571,434,13,send
375638196,434,14,send
375867395,434,15,send
376070954,434,16,send
376298248,434,17,send
376307036,434,18,send
376537027,434,19,send
376775177,434,20,send
377053820,434,21,send
377277228,434,22,send
377438371,434,23,send
377648455,434,24,send
377651189,434,25,send
377880683,434,26,send
378097181,434,27,send
378293135,434,28,send
378486520,434,29,send
378672778,434,30,send
378879080,434,31,send
379076907,434,32,send
