timestamp,source_vehicle,message_id,event_type
373550144,732,1,send
373755955,732,2,send
373767679,732,3,send
373776865,732,4,send
373783715,732,5,send
373810985,732,6,send
373945755,732,7,send
374159419,732,8,send
374400803,732,9,send
374590798,732,10,send
374832341,732,11,send
375065121,732,12,send
375282637,732,13,send
375493418,732,14,send
375504635,732,15,send
375722522,732,16,send
375970780,732,17,send
376204263,732,18,send
376435800,732,19,send
376653472,732,20,send
376859576,732,21,send
377054578,732,22,send
377286576,732,23,send
377467204,732,24,send
377680438,732,25,send
377681114,732,26,send
377693355,732,27,send
377934523,732,28,send
378150809,732,29,send
378332759,732,30,send
378502192,732,31,send
378713249,732,32,send
378868678,732,33,send
379035039,732,34,send
379197910,732,35,send
379359573,732,36,send
379494243,732,37,send
379673683,732,38,send
379802315,732,39,send
379929805,732,40,send
380029928,732,41,send
380171687,732,42,send
