receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
347334383945,26,2,receive,347334383393,552
347334384406,24,2,receive,347334384286,120
347335387522,14,2,receive,347335387362,160
347335387916,18,2,receive,347335387416,500
347335389743,28,2,receive,347335389569,174
347336382590,6,2,receive,347336382362,228
347336384422,12,2,receive,347336384309,113
347337383549,4,2,receive,347337383375,174
347337387659,20,2,receive,347337387432,227
347338383416,2,2,receive,347338383270,146
347338387496,16,2,receive,347338387359,137
347339382480,8,2,receive,347339382341,139
347339382843,10,2,receive,347339382734,109
347339388091,22,2,receive,347339387357,734
347339388350,30,2,receive,347339387413,937
347340384578,24,3,receive,347340384424,154
347341383926,26,3,receive,347341383675,251
347341387550,14,3,receive,347341387511,39
347341389958,28,3,receive,347341389719,239
347342387969,18,3,receive,347342387562,407
347344382758,6,3,receive,347344382536,222
347344383611,10,3,receive,347344382896,715
347344383861,2,3,receive,347344383451,410
347344387612,22,3,receive,347344387462,150
347345384558,12,3,receive,347345384460,98
347345387507,16,3,receive,347345387476,31
347345387905,30,3,receive,347345387532,373
347346387927,20,3,receive,347346387673,254
347347383839,4,3,receive,347347383627,212
347347384240,26,4,receive,347347384146,94
347347390416,28,4,receive,347347389882,534
347349382584,8,3,receive,347349382484,100
347349387751,18,4,receive,347349387721,30
347350383666,2,4,receive,347350383577,89
347350384864,24,4,receive,347350384736,128
347351382953,6,4,receive,347351382737,216
347351387662,14,4,receive,347351387615,47
347351388039,22,4,receive,347351387635,404
347352388312,20,4,receive,347352387829,483
347353384563,26,5,receive,347353384341,222
347354383164,10,4,receive,347354383009,155
347354387738,16,4,receive,347354387589,149
347354388558,30,4,receive,347354387998,560
347354388801,18,5,receive,347354388005,796
347355382785,8,4,receive,347355382694,91
347355384748,12,4,receive,347355384700,48
347355385190,24,5,receive,347355385145,45
347355390048,28,5,receive,347355390007,41
347357383069,6,5,receive,347357382977,92
347357383761,2,5,receive,347357383728,33
347357384118,4,4,receive,347357383800,318
347358384743,26,6,receive,347358384570,173
347359387884,16,5,receive,347359387720,164
347359388268,14,5,receive,347359387781,487
347360385939,24,6,receive,347360385720,219
347360387942,22,5,receive,347360387750,192
347360388652,30,5,receive,347360388205,447
347360390257,28,6,receive,347360390148,109
347361388158,20,5,receive,347361387996,162
347362383350,6,6,receive,347362383148,202
347362383757,10,5,receive,347362383181,576
347362384168,2,6,receive,347362384080,88
347363385109,12,5,receive,347363384993,116
347364389098,18,6,receive,347364388886,212
347365382998,8,5,receive,347365382850,148
347365390354,28,7,receive,347365390309,45
347366384284,4,5,receive,347366384023,261
347366388011,22,6,receive,347366387912,99
347366388695,30,6,receive,347366388353,342
347366389067,20,6,receive,347366388411,656
347368385563,2,7,receive,347368384667,896
347368385831,26,7,receive,347368384792,1039
347368388056,14,6,receive,347368387914,142
347369383511,6,7,receive,347369383313,198
347369388145,16,6,receive,347369387923,222
347370385420,12,6,receive,347370385305,115
347370386020,24,7,receive,347370385970,50
347371389166,18,7,receive,347371389006,160
347372383617,10,6,receive,347372383471,146
347373383219,8,6,receive,347373383026,193
347374384390,4,6,receive,347374384191,199
347374388635,30,7,receive,347374388514,121
347374390578,28,8,receive,347374390461,117
347375383655,6,8,receive,347375383472,183
347375385703,12,7,receive,347375385512,191
347375388093,22,7,receive,347375388017,76
347376388667,20,7,receive,347376388542,125
347377383905,10,7,receive,347377383729,176
347378384945,2,8,receive,347378384821,124
347378385330,26,8,receive,347378384967,363
347378388151,14,7,receive,347378388063,88
347378388524,16,7,receive,347378388095,429
347379389112,30,8,receive,347379389039,73
