timestamp,source_vehicle,message_id,event_type
373266097,590,1,send
373272425,590,2,send
373289408,590,3,send
373292667,590,4,send
373345797,590,5,send
373376421,590,6,send
373969442,590,7,send
374587049,590,8,send
374816773,590,9,send
375103135,590,10,send
375105425,590,11,send
375423930,590,12,send
375665169,590,13,send
375862210,590,14,send
375891267,590,15,send
376143132,590,16,send
376432140,590,17,send
376685623,590,18,send
376913160,590,19,send
377146108,590,20,send
377397214,590,21,send
377646378,590,22,send
377889943,590,23,send
378127847,590,24,send
378368550,590,25,send
378574844,590,26,send
378762217,590,27,send
378972489,590,28,send
379169297,590,29,send
379350637,590,30,send
379508904,590,31,send
379658352,590,32,send
379825405,590,33,send
379950434,590,34,send
379990575,590,35,send
