timestamp,source_vehicle,message_id,event_type
373500087,800,1,send
373719425,800,2,send
373810798,800,3,send
374004475,800,4,send
374207854,800,5,send
374473162,800,6,send
374684155,800,7,send
374869896,800,8,send
375129046,800,9,send
375333327,800,10,send
375537703,800,11,send
375761143,800,12,send
376007365,800,13,send
376256496,800,14,send
376499776,800,15,send
376742501,800,16,send
376953238,800,17,send
377182633,800,18,send
377388857,800,19,send
377613653,800,20,send
377804948,800,21,send
378046788,800,22,send
