timestamp,source_vehicle,message_id,event_type
18841352218,16,1,send
18841412216,16,2,send
18841451391,16,3,send
18841490023,16,4,send
18841548173,16,5,send
18841769344,16,6,send
18841797629,16,7,send
18841848527,16,8,send
18841898916,16,9,send
18841947390,16,10,send
18841958671,16,11,send
18841973907,16,12,send
18842019359,16,13,send
18842060891,16,14,send
18842221713,16,15,send
18842257346,16,16,send
18842328141,16,17,send
18842336807,16,18,send
18842387078,16,19,send
18842437527,16,20,send
18842487983,16,21,send
18842555031,16,22,send
18842637348,16,23,send
18842704856,16,24,send
18842766079,16,25,send
18842827986,16,26,send
18842956414,16,27,send
18842985695,16,28,send
18843082341,16,29,send
18843119628,16,30,send
18843135971,16,31,send
18843214810,16,32,send
18843261289,16,33,send
18843351083,16,34,send
18843436345,16,35,send
18843504770,16,36,send
18843574379,16,37,send
18843722112,16,38,send
18843844237,16,39,send
18843906372,16,40,send
18844019204,16,41,send
18844142340,16,42,send
18844278741,16,43,send
18844340097,16,44,send
18844394231,16,45,send
18844474428,16,46,send
18844548229,16,47,send
18844625744,16,48,send
18844691946,16,49,send
18844772253,16,50,send
18844850086,16,51,send
18844894392,16,52,send
18844974119,16,53,send
18845074860,16,54,send
18845137616,16,55,send
18845151804,16,56,send
18845233241,16,57,send
18845321226,16,58,send
18845373744,16,59,send
18845443041,16,60,send
18845525610,16,61,send
18845597676,16,62,send
18845654897,16,63,send
18845712875,16,64,send
18845831822,16,65,send
18845865877,16,66,send
18846074563,16,67,send
18846201397,16,68,send
18846255705,16,69,send
18846422951,16,70,send
18846464094,16,71,send
18846549329,16,72,send
18846600878,16,73,send
18846726608,16,74,send
18846902073,16,75,send
18847053817,16,76,send
18847062664,16,77,send
18847120401,16,78,send
18847229644,16,79,send
18847304846,16,80,send
18847431465,16,81,send
18847586119,16,82,send
18847719593,16,83,send
18847784282,16,84,send
18847911438,16,85,send
18847972624,16,86,send
18848076703,16,87,send
18848179459,16,88,send
18848239731,16,89,send
