timestamp,source_vehicle,message_id,event_type
373623688,996,1,send
373719311,996,2,send
373743461,996,3,send
373988694,996,4,send
374234964,996,5,send
374438724,996,6,send
374711334,996,7,send
374890438,996,8,send
375132134,996,9,send
375445718,996,10,send
375680356,996,11,send
375927118,996,12,send
376181054,996,13,send
376364127,996,14,send
376614562,996,15,send
376851019,996,16,send
377053741,996,17,send
377240173,996,18,send
377252155,996,19,send
377515660,996,20,send
377722617,996,21,send
377969519,996,22,send
378139195,996,23,send
378388754,996,24,send
378543398,996,25,send
378574686,996,26,send
378775314,996,27,send
379003925,996,28,send
379151665,996,29,send
379165666,996,30,send
379371466,996,31,send
379486510,996,32,send
379652156,996,33,send
379743000,996,34,send
379935166,996,35,send
380058277,996,36,send
380196579,996,37,send
380295809,996,38,send
380312890,996,39,send
380437084,996,40,send
380589902,996,41,send
380668605,996,42,send
380691037,996,43,send
380841685,996,44,send
380949012,996,45,send
381068186,996,46,send
381209584,996,47,send
381313681,996,48,send
381413971,996,49,send
381458130,996,50,send
381514826,996,51,send
381600812,996,52,send
381644557,996,53,send
381715717,996,54,send
381738830,996,55,send
381831739,996,56,send
381909248,996,57,send
381946751,996,58,send
382044719,996,59,send
382136626,996,60,send
382183316,996,61,send
382283718,996,62,send
382361611,996,63,send
382416062,996,64,send
382461750,996,65,send
382466464,996,66,send
382479809,996,67,send
382503171,996,68,send
382533008,996,69,send
382545983,996,70,send
382587681,996,71,send
382596453,996,72,send
382625984,996,73,send
382634000,996,74,send
382696843,996,75,send
382778793,996,76,send
382797827,996,77,send
382825990,996,78,send
382856763,996,79,send
382911636,996,80,send
382951734,996,81,send
382971560,996,82,send
383024988,996,83,send
383082821,996,84,send
383088484,996,85,send
383139620,996,86,send
383196779,996,87,send
383245439,996,88,send
383256071,996,89,send
383304445,996,90,send
