timestamp,source_vehicle,message_id,event_type
347329387273,30,1,send
347339387413,30,2,send
347345387532,30,3,send
347354387998,30,4,send
347360388205,30,5,send
347366388353,30,6,send
347374388514,30,7,send
347379389039,30,8,send
