receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
262794842183,838,1,receive,262794760973,81210
262794842789,736,1,receive,262794761059,81730
262794843383,712,1,receive,262794765916,77467
262794843965,606,1,receive,262794767049,76916
262794844551,594,1,receive,262794771037,73514
262794845157,62,1,receive,262794771460,73697
262794845722,236,1,receive,262794669024,176698
262794954603,356,1,receive,262794775038,179565
262794955226,724,1,receive,262794775084,180142
262794955846,722,1,receive,262794775712,180134
262794956453,788,1,receive,262794776734,179719
262794957072,638,1,receive,262794777049,180023
262794957690,466,1,receive,262794779063,178627
262795071604,754,1,receive,262794779855,291749
262795072269,744,1,receive,262794782098,290171
262795072930,718,1,receive,262794784101,288829
262795073607,58,1,receive,262794634580,439027
262795074263,852,1,receive,262794785938,288325
262795198395,842,1,receive,262794787098,411297
262795199068,140,1,receive,262794705034,494034
262795199734,874,1,receive,262794790712,409022
262795209380,608,1,receive,262794791047,418333
262795304084,740,1,receive,262794791185,512899
262795304746,862,1,receive,262794791404,513342
262795305409,586,1,receive,262794773034,532375
262795314188,680,1,receive,262794800964,513224
262795314838,556,1,receive,262794801210,513628
262795315514,80,1,receive,262794753077,562437
262795430990,810,1,receive,262794800687,630303
262795431661,682,1,receive,262794803273,628388
262795432324,848,1,receive,262794804357,627967
262795432987,688,1,receive,262794805146,627841
262795433668,670,1,receive,262794805425,628243
262795540628,706,1,receive,262794805754,734874
262795541339,532,1,receive,262794804039,737300
262795542027,866,1,receive,262794807290,734737
262795542695,846,1,receive,262794808433,734262
262795543366,700,1,receive,262794808661,734705
262795662063,666,1,receive,262794808832,853231
262795662762,726,1,receive,262794809152,853610
262795663450,886,1,receive,262794809654,853796
262795664124,280,1,receive,262794804038,860086
262795664784,534,1,receive,262794810019,854765
262795759769,742,1,receive,262794810046,949723
262795760462,734,1,receive,262794805975,954487
262795761142,738,1,receive,262794804564,956578
262795761817,578,1,receive,262794813571,948246
262795762501,614,1,receive,262794818064,944437
262795836297,766,1,receive,262794818592,1017705
262795836982,814,1,receive,262794819547,1017435
262795837667,760,1,receive,262794820818,1016849
262795838361,620,1,receive,262794817830,1020531
262795935577,864,1,receive,262794816273,1119304
262795936270,612,1,receive,262794824582,1111688
262795936959,768,1,receive,262794826059,1110900
262795937647,472,1,receive,262794824203,1113444
262795938324,890,1,receive,262794828041,1110283
262795938986,902,1,receive,262794828444,1110542
262796030947,878,1,receive,262794829373,1201574
262796031610,558,1,receive,262794826751,1204859
262796032284,882,1,receive,262794827769,1204515
262796032963,730,1,receive,262794831114,1201849
262796135457,780,1,receive,262794831798,1303659
262796136150,32,1,receive,262794664030,1472120
262796136826,174,1,receive,262794707028,1429798
262796137471,538,1,receive,262794831395,1306076
262796138129,774,1,receive,262794834551,1303578
262796138786,782,1,receive,262794831156,1307630
262796275730,636,1,receive,262794835757,1439973
262796276389,230,1,receive,262794836017,1440372
262796284297,568,1,receive,262794828903,1455394
262796284963,276,1,receive,262794718788,1566175
262796285638,184,1,receive,262794837518,1448120
262796372489,888,1,receive,262794838015,1534474
262796373152,708,1,receive,262794823509,1549643
262796373834,704,1,receive,262794836511,1537323
262796374479,536,1,receive,262794827439,1547040
262796375168,884,1,receive,262794818675,1556493
262796375839,880,1,receive,262794828803,1547036
262796502370,856,1,receive,262794841630,1660740
262796503058,674,1,receive,262794842731,1660327
262796503661,678,1,receive,262794849031,1654630
262796504313,868,1,receive,262794833809,1670504
262796504960,698,1,receive,262794848604,1656356
262796595193,806,1,receive,262794853081,1742112
262796609310,778,1,receive,262794855512,1753798
262796631314,720,1,receive,262794843242,1788072
262796631964,900,1,receive,262794839300,1792664
262796699334,464,1,receive,262794827781,1871553
262796700011,804,1,receive,262794860983,1839028
262796700688,444,1,receive,262794861645,1839043
262796701374,790,1,receive,262794850137,1851237
262796814423,896,1,receive,262794858653,1955770
262796815121,870,1,receive,262794831029,1984092
262796815796,912,1,receive,262794858038,1957758
262796816471,116,1,receive,262794852130,1964341
262796817154,716,1,receive,262794853883,1963271
262796817833,876,1,receive,262794852260,1965573
262796929473,732,1,receive,262794852037,2077436
262796930131,854,1,receive,262794864460,2065671
262796930787,914,1,receive,262794874858,2055929
262796931458,828,1,receive,262794871988,2059470
262797046642,910,1,receive,262794873486,2173156
262797047301,892,1,receive,262794863422,2183879
262797047952,600,1,receive,262794874615,2173337
262797048600,124,2,receive,262794780600,2268000
262797049258,924,1,receive,262794879157,2170101
262797151434,918,1,receive,262794884191,2267243
262797152121,858,1,receive,262794875062,2277059
262797152797,628,2,receive,262794887482,2265315
262797154276,222,1,receive,262794858074,2296202
262797197277,826,1,receive,262794888886,2308391
262797197948,908,1,receive,262794887953,2309995
262797286641,916,1,receive,262794895909,2390732
262797287318,898,1,receive,262794897612,2389706
262797288003,206,1,receive,262794894084,2393919
262797309513,906,1,receive,262794896323,2413190
262797396786,176,1,receive,262794885163,2511623
262797397462,850,1,receive,262794880639,2516823
262797398148,702,1,receive,262794859037,2539111
262797398826,920,1,receive,262794906037,2492789
262797399506,904,1,receive,262794898967,2500539
262797535597,104,1,receive,262794693040,2842557
262797536277,894,1,receive,262794910035,2626242
262797536929,714,1,receive,262794869932,2666997
262797537587,432,2,receive,262794897567,2640020
262797538222,362,1,receive,262794890412,2647810
262797538862,74,2,receive,262794891949,2646913
262797662547,138,1,receive,262794906230,2756317
262797663220,872,1,receive,262794868647,2794573
262797663945,926,1,receive,262794922243,2741702
262797664611,860,1,receive,262794864783,2799828
262797665269,928,1,receive,262794926348,2738921
262797665919,922,1,receive,262794927383,2738536
262797791620,442,2,receive,262794921009,2870611
262797792297,172,1,receive,262794871811,2920486
262797792951,152,1,receive,262794921274,2871677
262797793609,820,2,receive,262794926445,2867164
262797794256,562,1,receive,262794948009,2846247
262797925293,378,1,receive,262794945663,2979630
262797925945,114,1,receive,262794899455,3026490
262797926607,758,2,receive,262794953280,2973327
262797927267,110,2,receive,262794921860,3005407
262797927939,148,1,receive,262794843310,3084629
262798051630,772,1,receive,262794960625,3091005
262798052286,212,2,receive,262794923249,3129037
262798052932,354,2,receive,262794884812,3168120
262798054812,938,1,receive,262794965518,3089294
262798055488,736,2,receive,262794901012,3154476
262798181277,934,1,receive,262794966837,3214440
262798181952,580,2,receive,262794955918,3226034
262798182630,888,2,receive,262794981489,3201141
262798183299,956,1,receive,262794984049,3199250
262798183977,508,2,receive,262794961472,3222505
262798285533,262,2,receive,262794986507,3299026
262798286203,962,1,receive,262794987230,3298973
262798286860,220,1,receive,262794979264,3307596
262798287541,838,2,receive,262794990251,3297290
262798288223,930,1,receive,262794990426,3297797
262798408153,700,2,receive,262794990760,3417393
262798408826,418,1,receive,262794895366,3513460
262798413453,12,2,receive,262794920545,3492908
262798414115,958,1,receive,262794999239,3414876
262798541205,964,1,receive,262795001085,3540120
262798541876,954,1,receive,262795002131,3539745
262798542535,948,1,receive,262795005276,3537259
262798543192,950,1,receive,262795006730,3536462
262798543845,944,1,receive,262795008940,3534905
262798544502,952,1,receive,262795010977,3533525
262798669606,358,2,receive,262795011078,3658528
262798670267,942,1,receive,262795012579,3657688
262798670933,20,2,receive,262794917166,3753767
262798671610,946,1,receive,262795013041,3658569
262798777048,404,1,receive,262795004819,3772229
262798777726,960,1,receive,262795017037,3760689
262798778409,162,2,receive,262795004120,3774289
262798779091,586,2,receive,262795027329,3751762
262798779767,98,2,receive,262794964568,3815199
262798897815,940,1,receive,262795036121,3861694
262798898475,210,2,receive,262794982172,3916303
262798899119,78,2,receive,262795022226,3876893
262798899772,830,2,receive,262794976027,3923745
262799021972,422,2,receive,262794986217,4035755
262799022664,132,2,receive,262794906265,4116399
262799023346,160,2,receive,262795016847,4006499
262799024024,918,2,receive,262795049131,3974893
262799024676,794,2,receive,262795023196,4001480
262799134570,112,2,receive,262795056133,4078437
262799135243,976,1,receive,262795073341,4061902
262799135899,932,1,receive,262795063596,4072303
262799136558,364,2,receive,262795067571,4068987
262799137217,982,1,receive,262795079056,4058161
262799257946,984,1,receive,262795081846,4176100
262799258627,276,2,receive,262795039009,4219618
262799259305,520,2,receive,262795005006,4254299
262799259980,532,2,receive,262794950393,4309587
262799260644,858,2,receive,262795060530,4200114
262799374324,50,2,receive,262795070087,4304237
262799374993,534,2,receive,262795001570,4373423
262799375920,366,2,receive,262795001827,4374093
262799376600,902,2,receive,262795074010,4302590
262799377278,768,2,receive,262795088944,4288334
262799377954,142,2,receive,262795092212,4285742
262799503898,834,2,receive,262795077081,4426817
262799504583,972,1,receive,262795096706,4407877
262799505268,26,2,receive,262795026885,4478383
262799505945,88,2,receive,262795033006,4472939
262799506600,970,1,receive,262795098258,4408342
262799639289,568,2,receive,262795021119,4618170
262799639941,380,2,receive,262795017297,4622644
262799640625,988,1,receive,262795103063,4537562
262799657476,488,2,receive,262794998425,4659051
262799658159,536,2,receive,262795056071,4602088
262799728951,968,1,receive,262795108099,4620852
262799729618,974,1,receive,262795108579,4621039
262799730271,986,1,receive,262795109127,4621144
262799730925,980,1,receive,262795113334,4617591
262799837270,178,2,receive,262795086010,4751260
262799837934,996,1,receive,262795116543,4721391
262799838606,886,2,receive,262795051291,4787315
