receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
262794750850,208,1,receive,262794691855,58995
262794751591,344,1,receive,262794693037,58554
262794752306,832,1,receive,262794694048,58258
262794753019,794,1,receive,262794695138,57881
262794753565,442,1,receive,262794697452,56113
262794860057,450,1,receive,262794698023,162034
262794860582,162,1,receive,262794700773,159809
262794860979,802,1,receive,262794702973,158006
262794861459,812,1,receive,262794703956,157503
262794862513,834,1,receive,262794704045,158468
262794862917,126,1,receive,262794705053,157864
262794863345,824,1,receive,262794709244,154101
262794863738,818,1,receive,262794710825,152913
262794949166,552,1,receive,262794712774,236392
262794949579,752,1,receive,262794715035,234544
262794949985,274,1,receive,262794718059,231926
262794950409,830,1,receive,262794719284,231125
262794950819,480,1,receive,262794719296,231523
262794951246,822,1,receive,262794719860,231386
262794951657,618,1,receive,262794721795,229862
262795031628,520,1,receive,262794730338,301290
262795032095,630,1,receive,262794730659,301436
262795032536,500,1,receive,262794731099,301437
262795032976,526,1,receive,262794732762,300214
262795033428,348,1,receive,262794733707,299721
262795033864,508,1,receive,262794734772,299092
262795034320,836,1,receive,262794737218,297102
262795034755,792,1,receive,262794738039,296716
262795134232,762,1,receive,262794738054,396178
262795134658,820,1,receive,262794738579,396079
262795135094,168,1,receive,262794739068,396026
262795135519,454,1,receive,262794739055,396464
262795135948,354,1,receive,262794739204,396744
262795136394,840,1,receive,262794739718,396676
262795136839,388,1,receive,262794699467,437372
262795137300,488,1,receive,262794741721,395579
262795137741,92,1,receive,262794651844,485897
262795275530,816,1,receive,262794745511,530019
262795275968,202,1,receive,262794745539,530429
262795276420,244,1,receive,262794745732,530688
262795276858,212,1,receive,262794749217,527641
262795277329,432,1,receive,262794657302,620027
262795277783,178,1,receive,262794679202,598581
262795278249,352,1,receive,262794747193,531056
262795278703,610,1,receive,262794753207,525496
262795376577,634,1,receive,262794756062,620515
262795377030,540,1,receive,262794759061,617969
262795377479,786,1,receive,262794759277,618202
262795377926,494,1,receive,262794759442,618484
262795378384,482,1,receive,262794759783,618601
262795378833,838,1,receive,262794760973,617860
262795431054,736,1,receive,262794761059,669995
262795431516,712,1,receive,262794765916,665600
262795431963,606,1,receive,262794767049,664914
262795516441,594,1,receive,262794771037,745404
262795516869,62,1,receive,262794771460,745409
262795517334,236,1,receive,262794669024,848310
262795517789,356,1,receive,262794775038,742751
262795520937,724,1,receive,262794775084,745853
262795521409,722,1,receive,262794775712,745697
262795521864,788,1,receive,262794776734,745130
262795609342,638,1,receive,262794777049,832293
262795609778,466,1,receive,262794779063,830715
262795610229,754,1,receive,262794779855,830374
262795610666,744,1,receive,262794782098,828568
262795611128,718,1,receive,262794784101,827027
262795628977,58,1,receive,262794634580,994397
262795629445,852,1,receive,262794785938,843507
262795629893,842,1,receive,262794787098,842795
262795715373,140,1,receive,262794705034,1010339
262795715798,874,1,receive,262794790712,925086
262795716252,608,1,receive,262794791047,925205
262795716701,740,1,receive,262794791185,925516
262795717157,862,1,receive,262794791404,925753
262795717602,586,1,receive,262794773034,944568
262795718052,680,1,receive,262794800964,917088
262795822479,556,1,receive,262794801210,1021269
262795822931,80,1,receive,262794753077,1069854
262795823411,810,1,receive,262794800687,1022724
262795823863,682,1,receive,262794803273,1020590
262795824320,848,1,receive,262794804357,1019963
262795824775,688,1,receive,262794805146,1019629
262795825237,670,1,receive,262794805425,1019812
262795825692,706,1,receive,262794805754,1019938
262795957188,532,1,receive,262794804039,1153149
262795957659,866,1,receive,262794807290,1150369
262795958130,846,1,receive,262794808433,1149697
262795958587,700,1,receive,262794808661,1149926
262795959042,666,1,receive,262794808832,1150210
262795959494,726,1,receive,262794809152,1150342
262795959939,886,1,receive,262794809654,1150285
262796049432,280,1,receive,262794804038,1245394
262796049882,534,1,receive,262794810019,1239863
262796050337,742,1,receive,262794810046,1240291
262796050777,734,1,receive,262794805975,1244802
262796051235,738,1,receive,262794804564,1246671
262796051679,578,1,receive,262794813571,1238108
262796052123,614,1,receive,262794818064,1234059
262796052569,766,1,receive,262794818592,1233977
262796174122,814,1,receive,262794819547,1354575
262796174595,760,1,receive,262794820818,1353777
262796175059,620,1,receive,262794817830,1357229
262796175522,864,1,receive,262794816273,1359249
262796175975,612,1,receive,262794824582,1351393
262796176439,768,1,receive,262794826059,1350380
262796176888,472,1,receive,262794824203,1352685
262796268411,890,1,receive,262794828041,1440370
262796268864,902,1,receive,262794828444,1440420
262796269322,878,1,receive,262794829373,1439949
262796269761,558,1,receive,262794826751,1443010
262796270226,882,1,receive,262794827769,1442457
262796270689,730,1,receive,262794831114,1439575
262796271163,780,1,receive,262794831798,1439365
262796271625,32,1,receive,262794664030,1607595
262796390783,174,1,receive,262794707028,1683755
262796391256,538,1,receive,262794831395,1559861
262796391713,774,1,receive,262794834551,1557162
262796392188,782,1,receive,262794831156,1561032
262796392646,636,1,receive,262794835757,1556889
262796412052,230,1,receive,262794836017,1576035
262796412495,568,1,receive,262794828903,1583592
262796412926,276,1,receive,262794718788,1694138
262796491282,184,1,receive,262794837518,1653764
262796491735,888,1,receive,262794838015,1653720
262796492193,708,1,receive,262794823509,1668684
262796492648,704,1,receive,262794836511,1656137
262796493109,536,1,receive,262794827439,1665670
262796493558,884,1,receive,262794818675,1674883
262796586027,880,1,receive,262794828803,1757224
262796586491,856,1,receive,262794841630,1744861
262796586950,674,1,receive,262794842731,1744219
262796587424,678,1,receive,262794849031,1738393
262796587887,868,1,receive,262794833809,1754078
262796588357,698,1,receive,262794848604,1739753
262796588817,806,1,receive,262794853081,1735736
262796589287,778,1,receive,262794855512,1733775
262796589747,720,1,receive,262794843242,1746505
262796715340,844,1,receive,262794842017,1873323
262796715801,900,1,receive,262794839300,1876501
262796716285,464,1,receive,262794827781,1888504
262796716741,804,1,receive,262794860983,1855758
262796717215,790,1,receive,262794850137,1867078
262796717676,896,1,receive,262794858653,1859023
262796718153,870,1,receive,262794831029,1887124
262796806884,912,1,receive,262794858038,1948846
262796807350,116,1,receive,262794852130,1955220
262796807803,716,1,receive,262794853883,1953920
262796808283,876,1,receive,262794852260,1956023
262796808741,732,1,receive,262794852037,1956704
262796846030,854,1,receive,262794864460,1981570
262796909658,914,1,receive,262794874858,2034800
262796910130,828,1,receive,262794871988,2038142
262796910571,910,1,receive,262794873486,2037085
262796911021,892,1,receive,262794863422,2047599
262796911489,600,1,receive,262794874615,2036874
262796911950,124,2,receive,262794780600,2131350
262796912423,924,1,receive,262794879157,2033266
262797012214,918,1,receive,262794884191,2128023
262797012695,858,1,receive,262794875062,2137633
262797013176,628,2,receive,262794887482,2125694
262797013630,222,1,receive,262794858074,2155556
262797025116,826,1,receive,262794888886,2136230
262797025586,908,1,receive,262794887953,2137633
262797026051,916,1,receive,262794895909,2130142
262797026512,898,1,receive,262794897612,2128900
262797026971,206,1,receive,262794894084,2132887
262797123045,906,1,receive,262794896323,2226722
262797123529,176,1,receive,262794885163,2238366
262797128406,850,1,receive,262794880639,2247767
262797128866,702,1,receive,262794859037,2269829
262797129326,920,1,receive,262794906037,2223289
262797129778,904,1,receive,262794898967,2230811
262797224291,104,1,receive,262794693040,2531251
262797224730,894,1,receive,262794910035,2314695
262797225207,714,1,receive,262794869932,2355275
262797225667,432,2,receive,262794897567,2328100
262797226140,362,1,receive,262794890412,2335728
262797226598,74,2,receive,262794891949,2334649
262797227062,138,1,receive,262794906230,2320832
262797227525,872,1,receive,262794868647,2358878
262797227977,926,1,receive,262794922243,2305734
262797337965,860,1,receive,262794864783,2473182
262797338447,928,1,receive,262794926348,2412099
262797338906,922,1,receive,262794927383,2411523
262797339374,442,2,receive,262794921009,2418365
262797339832,172,1,receive,262794871811,2468021
262797340305,152,1,receive,262794921274,2419031
262797340759,820,2,receive,262794926445,2414314
262797463280,562,1,receive,262794948009,2515271
262797463734,378,1,receive,262794945663,2518071
262797464226,114,1,receive,262794899455,2564771
262797464693,758,2,receive,262794953280,2511413
262797465190,110,2,receive,262794921860,2543330
262797465660,148,1,receive,262794843310,2622350
262797573319,772,1,receive,262794960625,2612694
262797573785,212,2,receive,262794923249,2650536
262797574248,354,2,receive,262794884812,2689436
262797574703,938,1,receive,262794965518,2609185
262797575166,736,2,receive,262794901012,2674154
262797575622,934,1,receive,262794966837,2608785
262797576081,580,2,receive,262794955918,2620163
262797576533,888,2,receive,262794981489,2595044
262797576984,956,1,receive,262794984049,2592935
262797693681,508,2,receive,262794961472,2732209
262797694152,262,2,receive,262794986507,2707645
262797694591,962,1,receive,262794987230,2707361
262797695045,220,1,receive,262794979264,2715781
262797695491,838,2,receive,262794990251,2705240
262797695937,930,1,receive,262794990426,2705511
262797696395,700,2,receive,262794990760,2705635
262797696842,418,1,receive,262794895366,2801476
262797818466,12,2,receive,262794920545,2897921
262797818936,958,1,receive,262794999239,2819697
262797819418,964,1,receive,262795001085,2818333
262797819882,954,1,receive,262795002131,2817751
262797820351,948,1,receive,262795005276,2815075
262797820812,950,1,receive,262795006730,2814082
262797933871,944,1,receive,262795008940,2924931
262797934378,952,1,receive,262795010977,2923401
262797934867,358,2,receive,262795011078,2923789
262797935396,942,1,receive,262795012579,2922817
262797935883,20,2,receive,262794917166,3018717
262797936375,946,1,receive,262795013041,2923334
262797936854,404,1,receive,262795004819,2932035
262798054801,960,1,receive,262795017037,3037764
262798055272,162,2,receive,262795004120,3051152
262798055730,586,2,receive,262795027329,3028401
262798056197,98,2,receive,262794964568,3091629
262798056657,940,1,receive,262795036121,3020536
262798057129,210,2,receive,262794982172,3074957
262798057598,78,2,receive,262795022226,3035372
262798172550,830,2,receive,262794976027,3196523
262798173016,422,2,receive,262794986217,3186799
262798173479,132,2,receive,262794906265,3267214
262798173934,160,2,receive,262795016847,3157087
262798174401,918,2,receive,262795049131,3125270
262798174854,794,2,receive,262795023196,3151658
262798175360,112,2,receive,262795056133,3119227
262798175819,976,1,receive,262795073341,3102478
262798290961,932,1,receive,262795063596,3227365
262798291422,364,2,receive,262795067571,3223851
262798291865,982,1,receive,262795079056,3212809
262798292347,984,1,receive,262795081846,3210501
262798292815,276,2,receive,262795039009,3253806
262798293297,520,2,receive,262795005006,3288291
262798293764,532,2,receive,262794950393,3343371
262798391250,858,2,receive,262795060530,3330720
262798391681,50,2,receive,262795070087,3321594
262798392118,534,2,receive,262795001570,3390548
262798392551,366,2,receive,262795001827,3390724
262798392979,902,2,receive,262795074010,3318969
262798393436,768,2,receive,262795088944,3304492
262798393882,142,2,receive,262795092212,3301670
262798489204,834,2,receive,262795077081,3412123
262798489662,972,1,receive,262795096706,3392956
262798490126,26,2,receive,262795026885,3463241
262798490582,88,2,receive,262795033006,3457576
262798491048,970,1,receive,262795098258,3392790
262798491504,568,2,receive,262795021119,3470385
262798491965,380,2,receive,262795017297,3474668
262798594468,988,1,receive,262795103063,3491405
262798594935,488,2,receive,262794998425,3596510
262798595413,536,2,receive,262795056071,3539342
262798595870,968,1,receive,262795108099,3487771
262798596333,974,1,receive,262795108579,3487754
262798596799,986,1,receive,262795109127,3487672
262798698631,980,1,receive,262795113334,3585297
262798699103,178,2,receive,262795086010,3613093
262798699554,996,1,receive,262795116543,3583011
262798700013,886,2,receive,262795051291,3648722
262798700474,82,2,receive,262795037400,3663074
