receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
262795133073,918,2,receive,262795049131,83942
262795133834,794,2,receive,262795023196,110638
262795134501,112,2,receive,262795056133,78368
262795135184,976,1,receive,262795073341,61843
262795135843,932,1,receive,262795063596,72247
262795136508,364,2,receive,262795067571,68937
262795253031,982,1,receive,262795079056,173975
262795253692,984,1,receive,262795081846,171846
262795254358,276,2,receive,262795039009,215349
262795255019,520,2,receive,262795005006,250013
262795255667,532,2,receive,262794950393,305274
262795344601,858,2,receive,262795060530,284071
262795345350,50,2,receive,262795070087,275263
262795346036,534,2,receive,262795001570,344466
262795346686,366,2,receive,262795001827,344859
262795437713,902,2,receive,262795074010,363703
262795438386,768,2,receive,262795088944,349442
262795439041,142,2,receive,262795092212,346829
262795439723,834,2,receive,262795077081,362642
262795474464,972,1,receive,262795096706,377758
262795557082,26,2,receive,262795026885,530197
262795557768,88,2,receive,262795033006,524762
262795558459,970,1,receive,262795098258,460201
262795559151,568,2,receive,262795021119,538032
262795559834,380,2,receive,262795017297,542537
262795662764,988,1,receive,262795103063,559701
262795663461,488,2,receive,262794998425,665036
262795664147,536,2,receive,262795056071,608076
262795664806,968,1,receive,262795108099,556707
262795665474,974,1,receive,262795108579,556895
262795784508,986,1,receive,262795109127,675381
262795785205,980,1,receive,262795113334,671871
262795785889,178,2,receive,262795086010,699879
262795786562,996,1,receive,262795116543,670019
262795787240,886,2,receive,262795051291,735949
262795912482,82,2,receive,262795037400,875082
262795913179,966,1,receive,262795122559,790620
262795913910,382,1,receive,262795125558,788352
262795914606,494,2,receive,262795094268,820338
262795915272,952,2,receive,262795130580,784692
262795915912,978,1,receive,262795121129,794783
262796050613,994,1,receive,262795136986,913627
262796051291,52,2,receive,262795086293,964998
262796051988,992,1,receive,262795141061,910927
262796052653,556,2,receive,262795067005,985648
262796053319,998,1,receive,262795151122,902197
262796053975,990,1,receive,262795143046,910929
262796183679,134,2,receive,262795112506,1071173
262796184356,384,2,receive,262795049007,1135349
262796185045,120,2,receive,262795115113,1069932
262796216601,42,2,receive,262794953452,1263149
262796283502,594,2,receive,262795128109,1155393
262796284195,372,2,receive,262795117342,1166853
262796288926,936,1,receive,262795163022,1125904
262796315686,166,2,receive,262795160380,1155306
262796389238,274,2,receive,262795127683,1261555
262796389933,164,2,receive,262795098347,1291586
262796390623,354,3,receive,262795164104,1226519
262796391306,480,2,receive,262795083207,1308099
262796391988,64,2,receive,262795108346,1283642
262796392676,702,2,receive,262795104028,1288648
262796534486,790,2,receive,262795139013,1395473
262796535178,890,2,receive,262795181759,1353419
262796535835,848,2,receive,262795104007,1431828
262796536520,736,3,receive,262795155175,1381345
262796537214,772,2,receive,262795183574,1353640
262796537901,234,2,receive,262794962090,1575811
262796663489,150,2,receive,262795192006,1471483
262796664157,810,2,receive,262795172580,1491577
262796664817,428,2,receive,262795178010,1486807
262796665504,842,2,receive,262795157008,1508496
262796781008,538,2,receive,262795169780,1611228
262796781678,870,2,receive,262795191036,1590642
262796782343,122,2,receive,262795151020,1631323
262796802491,866,2,receive,262795217068,1585423
262796803158,244,2,receive,262795151315,1651843
262796803818,144,1,receive,262795217066,1586752
262796904409,948,2,receive,262795219572,1684837
262796905092,46,2,receive,262795174774,1730318
262796905769,60,2,receive,262795028316,1877453
262796906457,938,2,receive,262795200017,1706440
262796983734,880,2,receive,262795130518,1853216
262796984409,86,2,receive,262795156011,1828398
262796985087,722,2,receive,262795202016,1783071
262797007962,184,2,receive,262795188876,1819086
262797008654,1000,1,receive,262795235958,1772696
262797076467,778,2,receive,262795225615,1850852
262797077131,358,3,receive,262795158156,1918975
262797077813,14,2,receive,262795227167,1850646
262797078497,854,2,receive,262795025945,2052552
262797170351,62,2,receive,262795198065,1972286
262797171049,874,2,receive,262795207780,1963269
262797181147,128,2,receive,262795211230,1969917
262797201481,348,2,receive,262795126019,2075462
262797202144,236,2,receive,262795176062,2026082
262797202799,698,2,receive,262795182874,2019925
262797275291,976,2,receive,262795242365,2032926
262797275982,542,2,receive,262795202559,2073423
262797301413,34,2,receive,262795224006,2077407
262797327050,896,2,receive,262795262010,2065040
262797392181,198,2,receive,262795175713,2216468
262797392870,6,2,receive,262795222621,2170249
262797393535,754,2,receive,262795279349,2114186
262797407023,720,2,receive,262795182834,2224189
262797407704,186,2,receive,262795255131,2152573
262797477297,682,2,receive,262795174077,2303220
262797477955,76,2,receive,262795242141,2235814
262797478641,954,2,receive,262795186367,2292274
262797498907,80,2,receive,262795265363,2233544
262797566029,168,2,receive,262795223810,2342219
262797566719,586,3,receive,262795298077,2268642
262797567397,840,2,receive,262795288011,2279386
262797568060,262,3,receive,262795303009,2265051
262797568710,958,2,receive,262795271506,2297204
262797641214,618,2,receive,262795192141,2449073
262797642115,590,2,receive,262795291956,2350159
262797642770,508,3,receive,262795299362,2343408
262797643449,670,2,receive,262795315688,2327761
262797656362,940,2,receive,262795298578,2357784
262797684558,580,3,receive,262795239149,2445409
262797685245,442,3,receive,262795317101,2368144
262797685924,222,2,receive,262795262006,2423918
262797709607,116,2,receive,262795283474,2426133
262797710286,704,2,receive,262795281568,2428718
262797710944,202,2,receive,262795211565,2499379
262797782491,230,2,receive,262795316860,2465631
262797783176,88,3,receive,262795262006,2521170
262797783856,54,2,receive,262795312072,2471784
262797784521,24,2,receive,262795265106,2519415
262797820062,356,2,receive,262795334689,2485373
262797821516,994,2,receive,262795279482,2542034
262797826254,972,2,receive,262795335015,2491239
262797838072,932,2,receive,262795362451,2475621
262797838738,716,2,receive,262795286512,2552226
262797884742,978,2,receive,262795291139,2593603
262797885415,480,3,receive,262795365448,2519967
262797886067,876,2,receive,262795299282,2586785
262797886686,224,1,receive,262795360803,2525883
262797887339,674,2,receive,262795319006,2568333
262797887994,806,2,receive,262795326007,2561987
262797941381,532,3,receive,262795382857,2558524
262797942063,910,2,receive,262795350269,2591794
262797942741,162,3,receive,262795324648,2618093
262797943427,526,2,receive,262795297210,2646217
262798000122,50,3,receive,262795387475,2612647
262798000790,26,3,receive,262795375402,2625388
262798001481,352,2,receive,262795333283,2668198
262798002170,956,2,receive,262795347798,2654372
262798002853,112,3,receive,262795227563,2775290
262798003539,794,3,receive,262795349072,2654467
262798085535,610,2,receive,262795387010,2698525
262798085977,354,4,receive,262795405501,2680476
262798086426,110,3,receive,262795414267,2672159
262798086862,632,2,receive,262795398098,2688764
262798087343,344,2,receive,262795348014,2739329
262798087780,862,2,receive,262795319006,2768774
262798088286,638,2,receive,262795420640,2667646
262798088729,234,3,receive,262795361017,2727712
262798204718,422,3,receive,262795381926,2822792
262798205174,118,2,receive,262795369010,2836164
262798205612,134,3,receive,262795436763,2768849
262798209589,538,3,receive,262795418007,2791582
262798210019,640,1,receive,262795446205,2763814
262798210442,2,2,receive,262795380007,2830435
262798210871,432,3,receive,262795371008,2839863
262798211326,244,3,receive,262795375374,2835952
262798211760,852,2,receive,262795397064,2814696
262798355234,92,2,receive,262795439214,2916020
262798355682,986,2,receive,262795352838,3002844
262798356139,612,2,receive,262795466222,2889917
262798356577,126,2,receive,262795386102,2970475
262798357026,908,2,receive,262795423009,2934017
262798357469,814,2,receive,262795399084,2958385
262798357906,706,2,receive,262795460020,2897886
262798358366,760,2,receive,262795479730,2878636
262798358830,278,2,receive,262795462010,2896820
262798496624,628,3,receive,262795470139,3026485
262798497095,556,3,receive,262795491005,3006090
262798497554,384,3,receive,262795398006,3099548
262798498003,826,2,receive,262795477450,3020553
262798498450,106,2,receive,262795409827,3088623
262798498904,218,2,receive,262795411014,3087890
262798499367,10,2,receive,262795422099,3077268
262798499812,950,2,receive,262795386486,3113326
262798629299,604,1,receive,262795499076,3130223
262798629743,388,2,receive,262795468008,3161735
262798630253,962,2,receive,262795437072,3193181
262798630699,724,2,receive,262795499152,3131547
262798631155,758,3,receive,262795409919,3221236
262798631601,964,2,receive,262795447010,3184591
262798632051,42,3,receive,262795494475,3137576
262798632499,34,3,receive,262795412512,3219987
262798632947,6,3,receive,262795493676,3139271
262798781767,586,4,receive,262795480620,3301147
262798782239,184,3,receive,262795507964,3274275
262798782694,392,2,receive,262795450629,3332065
262798783168,138,2,receive,262795500064,3283104
262798783630,930,2,receive,262795446115,3337515
262798784095,824,2,receive,262795491367,3292728
262798784569,804,2,receive,262795484006,3300563
262798908523,816,2,receive,262795419597,3488926
262798909014,420,2,receive,262795508505,3400509
262798909484,708,2,receive,262795531189,3378295
262798909945,382,2,receive,262795487989,3421956
262798910421,912,2,receive,262795505242,3405179
262798910882,206,2,receive,262795518078,3392804
262798911352,76,3,receive,262795473568,3437784
262798911807,838,3,receive,262795469159,3442648
262799041726,108,2,receive,262795532031,3509695
262799042190,166,3,receive,262795479005,3563185
262799042641,952,3,receive,262795453290,3589351
262799043099,896,3,receive,262795494009,3549090
262799053681,916,2,receive,262795457417,3596264
262799054140,224,2,receive,262795489819,3564321
262799054584,846,2,receive,262795479006,3575578
262799169599,494,3,receive,262795505525,3664074
262799170084,578,2,receive,262795561339,3608745
262799170549,450,2,receive,262795572557,3597992
262799171018,348,3,receive,262795493735,3677283
262799171482,864,2,receive,262795516693,3654789
262799171941,40,2,receive,262795483259,3688682
262799172422,86,3,receive,262795557225,3615197
262799172890,476,1,receive,262795572060,3600830
262799293244,738,2,receive,262795521983,3771261
262799293711,142,3,receive,262795486529,3807182
262799294215,788,2,receive,262795559530,3734685
262799294681,466,2,receive,262795548393,3746288
262799295161,850,2,receive,262795502006,3793155
262799295626,958,3,receive,262795573518,3722108
262799403571,372,3,receive,262795553842,3849729
262799404026,678,2,receive,262795537007,3867019
262799404481,208,2,receive,262795566356,3838125
262799404935,352,3,receive,262795559887,3845048
262799405397,22,2,receive,262795555186,3850211
262799441790,744,2,receive,262795541610,3900180
262799442255,928,2,receive,262795576207,3866048
262799442711,12,3,receive,262795520504,3922207
262799544253,968,2,receive,262795525987,4018266
262799544687,358,4,receive,262795483103,4061584
262799545166,934,2,receive,262795578622,3966544
262799545616,132,3,receive,262795587556,3958060
262799546072,588,2,receive,262795586010,3960062
262799546525,398,2,receive,262795615009,3931516
262799569088,734,2,receive,262795601499,3967589
262799569551,116,3,receive,262795488851,4080700
262799674434,596,2,receive,262795570092,4104342
262799674881,890,3,receive,262795572281,4102600
262799675362,290,1,receive,262795626425,4048937
262799675822,730,2,receive,262795545268,4130554
262799676284,820,3,receive,262795632840,4043444
262799676735,80,3,receive,262795588010,4088725
