timestamp,source_vehicle,message_id,event_type
18841381709,144,1,send
18841411857,144,2,send
18841460404,144,3,send
18841520012,144,4,send
18841578180,144,5,send
18841750197,144,6,send
18841753414,144,7,send
18841756638,144,8,send
18841805106,144,9,send
18841805309,144,10,send
18841810524,144,11,send
18841928389,144,12,send
18842102520,144,13,send
18842234138,144,14,send
18842264388,144,15,send
18842339031,144,16,send
18842369911,144,17,send
18842385038,144,18,send
18842464586,144,19,send
18842516581,144,20,send
18842561422,144,21,send
18842589808,144,22,send
18842676072,144,23,send
18842734222,144,24,send
18842744113,144,25,send
18842797219,144,26,send
18842910584,144,27,send
18842920859,144,28,send
18842990486,144,29,send
18843021312,144,30,send
18843096193,144,31,send
18843126766,144,32,send
18843143000,144,33,send
18843217062,144,34,send
18843277500,144,35,send
18843338149,144,36,send
18843408879,144,37,send
18843429349,144,38,send
18843458649,144,39,send
18843486389,144,40,send
18843555266,144,41,send
18843583299,144,42,send
18843632742,144,43,send
18843685199,144,44,send
18843700802,144,45,send
18843758191,144,46,send
18843858838,144,47,send
18843943340,144,48,send
18843972268,144,49,send
18844019056,144,50,send
18844075660,144,51,send
18844172780,144,52,send
18844193375,144,53,send
18844269594,144,54,send
18844325183,144,55,send
18844348995,144,56,send
18844420163,144,57,send
18844453341,144,58,send
18844471339,144,59,send
18844520337,144,60,send
18844570739,144,61,send
18844621258,144,62,send
18844630426,144,63,send
18844698230,144,64,send
18844755182,144,65,send
18844800533,144,66,send
18844891905,144,67,send
18844926785,144,68,send
18844996929,144,69,send
18845038095,144,70,send
18845100083,144,71,send
18845195549,144,72,send
18845226536,144,73,send
18845335344,144,74,send
18845367423,144,75,send
18845437223,144,76,send
18845539904,144,77,send
18845564265,144,78,send
18845632395,144,79,send
18845703612,144,80,send
18845785654,144,81,send
18845841899,144,82,send
18845924468,144,83,send
18846007638,144,84,send
18846103247,144,85,send
18846149763,144,86,send
18846239579,144,87,send
18846295333,144,88,send
18846343936,144,89,send
18846363365,144,90,send
18846445329,144,91,send
18846486328,144,92,send
18846537650,144,93,send
18846591027,144,94,send
18846611913,144,95,send
18846660194,144,96,send
18846774760,144,97,send
18846806209,144,98,send
18846820911,144,99,send
18846848166,144,100,send
18846896414,144,101,send
18846936682,144,102,send
18846993669,144,103,send
18847017401,144,104,send
18847095029,144,105,send
18847111473,144,106,send
18847146948,144,107,send
18847170453,144,108,send
18847288101,144,109,send
