timestamp,source_vehicle,message_id,event_type
347329383248,26,1,send
347334383393,26,2,send
347341383675,26,3,send
347347384146,26,4,send
347353384341,26,5,send
347358384570,26,6,send
347368384792,26,7,send
347378384967,26,8,send
