timestamp,source_vehicle,message_id,event_type
373487515,930,1,send
373665816,930,2,send
373794895,930,3,send
374170990,930,4,send
374422692,930,5,send
374651927,930,6,send
374880377,930,7,send
375176746,930,8,send
375365236,930,9,send
375391444,930,10,send
375652078,930,11,send
375897432,930,12,send
376119185,930,13,send
376159379,930,14,send
376377930,930,15,send
376618263,930,16,send
376869123,930,17,send
377100239,930,18,send
377333749,930,19,send
377550004,930,20,send
377591167,930,21,send
377805280,930,22,send
378073331,930,23,send
378310733,930,24,send
378491456,930,25,send
378735062,930,26,send
378928461,930,27,send
379132742,930,28,send
379303498,930,29,send
379485105,930,30,send
379669708,930,31,send
379811896,930,32,send
379931814,930,33,send
380085697,930,34,send
380204370,930,35,send
380204470,930,36,send
380217667,930,37,send
380320456,930,38,send
380456278,930,39,send
380580976,930,40,send
380694923,930,41,send
380812542,930,42,send
380923543,930,43,send
381051907,930,44,send
381193781,930,45,send
381298986,930,46,send
381449147,930,47,send
381541685,930,48,send
381635161,930,49,send
381695819,930,50,send
381780337,930,51,send
381859254,930,52,send
381977019,930,53,send
382071340,930,54,send
382146496,930,55,send
382206405,930,56,send
