timestamp,source_vehicle,message_id,event_type
373296620,320,1,send
373327062,320,2,send
373357048,320,3,send
373394395,320,4,send
373453829,320,5,send
373494150,320,6,send
373511487,320,7,send
373557248,320,8,send
373605752,320,9,send
373875635,320,10,send
374093278,320,11,send
374114980,320,12,send
374470848,320,13,send
374727523,320,14,send
374758577,320,15,send
375018295,320,16,send
375348997,320,17,send
375971523,320,18,send
376223692,320,19,send
376494071,320,20,send
376725039,320,21,send
376958857,320,22,send
377168964,320,23,send
377416587,320,24,send
377656412,320,25,send
377899346,320,26,send
378119798,320,27,send
378329962,320,28,send
378501639,320,29,send
378685874,320,30,send
378722829,320,31,send
378879711,320,32,send
379082552,320,33,send
