timestamp,source_vehicle,message_id,event_type
373342284,274,1,send
373407508,274,2,send
373467950,274,3,send
373502641,274,4,send
373512832,274,5,send
373539523,274,6,send
373573653,274,7,send
373620172,274,8,send
373644831,274,9,send
374036488,274,10,send
374074310,274,11,send
374656212,274,12,send
375438074,274,13,send
375771214,274,14,send
376047685,274,15,send
376402168,274,16,send
376864345,274,17,send
377154408,274,18,send
377480482,274,19,send
377721997,274,20,send
378077592,274,21,send
378122636,274,22,send
378560682,274,23,send
378773137,274,24,send
378988075,274,25,send
379184375,274,26,send
379357027,274,27,send
379360795,274,28,send
379531191,274,29,send
379742332,274,30,send
379869268,274,31,send
380037250,274,32,send
380197600,274,33,send
380361487,274,34,send
380487652,274,35,send
380635952,274,36,send
380770097,274,37,send
380884451,274,38,send
380994512,274,39,send
381119104,274,40,send
381264267,274,41,send
381388860,274,42,send
381442910,274,43,send
381555086,274,44,send
381621889,274,45,send
381707511,274,46,send
381776624,274,47,send
381850954,274,48,send
381952042,274,49,send
382026432,274,50,send
382105093,274,51,send
382172838,274,52,send
