timestamp,source_vehicle,message_id,event_type
373488852,630,1,send
373648991,630,2,send
373682504,630,3,send
373692733,630,4,send
373697595,630,5,send
373702838,630,6,send
373762508,630,7,send
374045360,630,8,send
374305022,630,9,send
374535417,630,10,send
374786429,630,11,send
375063927,630,12,send
375292276,630,13,send
375531933,630,14,send
375826569,630,15,send
376062770,630,16,send
376311002,630,17,send
376567962,630,18,send
376844524,630,19,send
377068541,630,20,send
377317718,630,21,send
377562503,630,22,send
377791845,630,23,send
378060841,630,24,send
378311043,630,25,send
378518977,630,26,send
378765134,630,27,send
378948111,630,28,send
379169073,630,29,send
379377162,630,30,send
379535176,630,31,send
379713350,630,32,send
379895409,630,33,send
380051648,630,34,send
