receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
347329382386,6,1,receive,347329382248,138
347329382609,10,1,receive,347329382342,267
347329383216,2,1,receive,347329383146,70
347329383476,4,1,receive,347329383246,230
347329383723,26,1,receive,347329383248,475
347329384529,24,1,receive,347329384150,379
347329384734,12,1,receive,347329384164,570
347329387293,16,1,receive,347329387225,68
347329387650,22,1,receive,347329387221,429
347329387999,20,1,receive,347329387217,782
347329388351,14,1,receive,347329387231,1120
347329388697,30,1,receive,347329387273,1424
347329389052,18,1,receive,347329387295,1757
347329389849,28,1,receive,347329389370,479
347334383567,26,2,receive,347334383393,174
347334384360,24,2,receive,347334384286,74
347335387460,14,2,receive,347335387362,98
347335387878,18,2,receive,347335387416,462
347335389671,28,2,receive,347335389569,102
347336382506,6,2,receive,347336382362,144
347336384648,12,2,receive,347336384309,339
347337383482,4,2,receive,347337383375,107
347337387515,20,2,receive,347337387432,83
347338383425,2,2,receive,347338383270,155
347338387425,16,2,receive,347338387359,66
347339383095,10,2,receive,347339382734,361
347339388098,22,2,receive,347339387357,741
347339388282,30,2,receive,347339387413,869
347340384937,24,3,receive,347340384424,513
347341383850,26,3,receive,347341383675,175
347341387562,14,3,receive,347341387511,51
347341389805,28,3,receive,347341389719,86
347342388097,18,3,receive,347342387562,535
347344382647,6,3,receive,347344382536,111
347344383036,10,3,receive,347344382896,140
347344383513,2,3,receive,347344383451,62
347344387522,22,3,receive,347344387462,60
347345384626,12,3,receive,347345384460,166
347345387745,16,3,receive,347345387476,269
347345388018,30,3,receive,347345387532,486
347346387969,20,3,receive,347346387673,296
347347383775,4,3,receive,347347383627,148
347347384412,26,4,receive,347347384146,266
347347389958,28,4,receive,347347389882,76
347349387907,18,4,receive,347349387721,186
347350383753,2,4,receive,347350383577,176
347350385198,24,4,receive,347350384736,462
347351383263,6,4,receive,347351382737,526
347351387763,14,4,receive,347351387615,148
347351388148,22,4,receive,347351387635,513
347352388060,20,4,receive,347352387829,231
347353384538,26,5,receive,347353384341,197
347354383261,10,4,receive,347354383009,252
347354387807,16,4,receive,347354387589,218
347354388097,30,4,receive,347354387998,99
347354388363,18,5,receive,347354388005,358
347355384826,12,4,receive,347355384700,126
347355385454,24,5,receive,347355385145,309
347355390171,28,5,receive,347355390007,164
347357383236,6,5,receive,347357382977,259
347357383849,2,5,receive,347357383728,121
347357384118,4,4,receive,347357383800,318
347358384775,26,6,receive,347358384570,205
347359387980,16,5,receive,347359387720,260
347359388350,14,5,receive,347359387781,569
347360385957,24,6,receive,347360385720,237
347360387930,22,5,receive,347360387750,180
347360388619,30,5,receive,347360388205,414
347360390204,28,6,receive,347360390148,56
347361388230,20,5,receive,347361387996,234
347362383283,6,6,receive,347362383148,135
347362383681,10,5,receive,347362383181,500
347362384182,2,6,receive,347362384080,102
347363385144,12,5,receive,347363384993,151
347364389018,18,6,receive,347364388886,132
347365390510,28,7,receive,347365390309,201
347366384138,4,5,receive,347366384023,115
347366388051,22,6,receive,347366387912,139
347366389011,30,6,receive,347366388353,658
347366389272,20,6,receive,347366388411,861
347368385353,2,7,receive,347368384667,686
347368385625,26,7,receive,347368384792,833
347368388052,14,6,receive,347368387914,138
347369383730,6,7,receive,347369383313,417
347369388150,16,6,receive,347369387923,227
347370385555,12,6,receive,347370385305,250
347370386050,24,7,receive,347370385970,80
347371389167,18,7,receive,347371389006,161
347372383941,10,6,receive,347372383471,470
347374384323,4,6,receive,347374384191,132
347374388835,30,7,receive,347374388514,321
347374390718,28,8,receive,347374390461,257
347375383573,6,8,receive,347375383472,101
347375385636,12,7,receive,347375385512,124
347375388525,22,7,receive,347375388017,508
347376388652,20,7,receive,347376388542,110
347377383915,10,7,receive,347377383729,186
347378385315,2,8,receive,347378384821,494
347378385680,26,8,receive,347378384967,713
347378388877,14,7,receive,347378388063,814
347378389136,16,7,receive,347378388095,1041
