timestamp,source_vehicle,message_id,event_type
373410119,482,1,send
373549946,482,2,send
374001777,482,3,send
374281349,482,4,send
374532084,482,5,send
374781636,482,6,send
375023532,482,7,send
375240663,482,8,send
375476502,482,9,send
375724391,482,10,send
375957213,482,11,send
376193385,482,12,send
376401547,482,13,send
376611435,482,14,send
376870682,482,15,send
377085216,482,16,send
377284803,482,17,send
377292632,482,18,send
377536009,482,19,send
377754145,482,20,send
377981971,482,21,send
378214781,482,22,send
378438266,482,23,send
378645461,482,24,send
378872071,482,25,send
379065708,482,26,send
379262448,482,27,send
379400526,482,28,send
379591146,482,29,send
379720680,482,30,send
379726857,482,31,send
379925602,482,32,send
380056891,482,33,send
