timestamp,source_vehicle,message_id,event_type
373291114,868,1,send
373354805,868,2,send
373382063,868,3,send
373416750,868,4,send
373446264,868,5,send
373457618,868,6,send
373485244,868,7,send
373485392,868,8,send
373534059,868,9,send
373539652,868,10,send
373559204,868,11,send
373576441,868,12,send
373864997,868,13,send
374066155,868,14,send
374106876,868,15,send
374342193,868,16,send
374581357,868,17,send
374823721,868,18,send
375042769,868,19,send
375279308,868,20,send
375503746,868,21,send
375750953,868,22,send
375977338,868,23,send
376199622,868,24,send
376472313,868,25,send
376712319,868,26,send
376948200,868,27,send
377196203,868,28,send
377423518,868,29,send
377677711,868,30,send
377878938,868,31,send
