timestamp,source_vehicle,message_id,event_type
373533586,914,1,send
373619344,914,2,send
373679064,914,3,send
373714035,914,4,send
373849104,914,5,send
374048626,914,6,send
374309706,914,7,send
374536684,914,8,send
374791860,914,9,send
375026001,914,10,send
375293700,914,11,send
375540466,914,12,send
375762195,914,13,send
375987505,914,14,send
376192724,914,15,send
376437910,914,16,send
376700390,914,17,send
376934315,914,18,send
377148458,914,19,send
377338672,914,20,send
377374956,914,21,send
377579328,914,22,send
377803498,914,23,send
378008366,914,24,send
378020341,914,25,send
378285887,914,26,send
378460740,914,27,send
378628073,914,28,send
378641001,914,29,send
378837429,914,30,send
379008795,914,31,send
379194969,914,32,send
379333762,914,33,send
379511711,914,34,send
379670289,914,35,send
379796952,914,36,send
379926757,914,37,send
379977887,914,38,send
380119691,914,39,send
380250860,914,40,send
380384276,914,41,send
380500276,914,42,send
380663556,914,43,send
380777348,914,44,send
380904441,914,45,send
381016045,914,46,send
381179696,914,47,send
381265705,914,48,send
