receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
373470220,432,1,receive,373294811,175409
373470666,68,1,receive,373294917,175749
373471053,346,1,receive,373295462,175591
373471417,320,1,receive,373296620,174797
373471819,108,2,receive,373288603,183216
373472191,84,1,receive,373282609,189582
373472536,302,1,receive,373297189,175347
373472978,84,2,receive,373297268,175710
373473392,612,1,receive,373297315,176077
373473739,150,2,receive,373297382,176357
373474086,974,1,receive,373292613,181473
373474449,674,1,receive,373297959,176490
373474819,106,2,receive,373298141,176678
373475223,778,3,receive,373298369,176854
373475594,104,3,receive,373300144,175450
373475961,98,2,receive,373301015,174946
373476317,152,3,receive,373301213,175104
373477223,384,1,receive,373301901,175322
373478837,86,2,receive,373303095,175742
373479284,448,1,receive,373303372,175912
373479689,486,1,receive,373304542,175147
374100284,42,3,receive,373242320,857964
374100673,426,1,receive,373306585,794088
374101055,160,2,receive,373306687,794368
374101492,634,1,receive,373308105,793387
374101918,408,1,receive,373308867,793051
374102316,870,1,receive,373309486,792830
374102709,210,1,receive,373310039,792670
374344871,26,4,receive,373245006,1099865
374345326,114,4,receive,373311673,1033653
374345770,64,3,receive,373282318,1063452
374346233,30,1,receive,373312619,1033614
374346691,196,4,receive,373313394,1033297
374347134,408,2,receive,373314436,1032698
374347695,974,2,receive,373314787,1032908
374348153,140,2,receive,373316070,1032083
374348735,104,4,receive,373316474,1032261
374569872,184,4,receive,373316662,1253210
374570364,166,1,receive,373316885,1253479
374570868,128,4,receive,373317077,1253791
374571334,50,1,receive,373318434,1252900
374571802,790,1,receive,373318464,1253338
374572259,798,1,receive,373318566,1253693
374572728,196,5,receive,373318774,1253954
374573185,54,1,receive,373318997,1254188
374575076,18,2,receive,373320016,1255060
374910485,202,3,receive,373294291,1616194
374911408,80,1,receive,373322157,1589251
374911854,86,3,receive,373322441,1589413
374912271,400,1,receive,373323456,1588815
374912687,122,1,receive,373296841,1615846
374913092,158,1,receive,373304081,1609011
374913500,230,2,receive,373326675,1586825
374913972,320,2,receive,373327062,1586910
374914380,98,3,receive,373323391,1590989
374914781,384,2,receive,373330017,1584764
375192805,252,1,receive,373331018,1861787
375193231,634,2,receive,373331441,1861790
375193694,632,1,receive,373332263,1861431
375194096,118,1,receive,373332253,1861843
375194495,6,4,receive,373278304,1916191
375194897,90,3,receive,373332855,1862042
375195297,818,1,receive,373332891,1862406
375195815,90,4,receive,373333221,1862594
375196243,400,2,receive,373333307,1862936
375196729,150,3,receive,373334297,1862432
375197127,44,5,receive,373273715,1923412
