timestamp,source_vehicle,message_id,event_type
373425571,924,1,send
373557092,924,2,send
373614848,924,3,send
373660927,924,4,send
373835337,924,5,send
374072359,924,6,send
374313841,924,7,send
374538485,924,8,send
374740775,924,9,send
374773875,924,10,send
375003283,924,11,send
375217323,924,12,send
375487995,924,13,send
375692067,924,14,send
375916270,924,15,send
376160421,924,16,send
376399494,924,17,send
376653178,924,18,send
376916422,924,19,send
377106356,924,20,send
377133630,924,21,send
377345224,924,22,send
377613556,924,23,send
377842625,924,24,send
378044987,924,25,send
