timestamp,source_vehicle,message_id,event_type
373684709,414,1,send
373857419,414,2,send
374101510,414,3,send
374366337,414,4,send
374627765,414,5,send
374856736,414,6,send
375066713,414,7,send
375335476,414,8,send
375578935,414,9,send
375825123,414,10,send
376074300,414,11,send
376338477,414,12,send
376540533,414,13,send
376557532,414,14,send
376844795,414,15,send
377062185,414,16,send
377338854,414,17,send
377522769,414,18,send
377762482,414,19,send
377958103,414,20,send
378226355,414,21,send
378407941,414,22,send
378636322,414,23,send
378851698,414,24,send
378998639,414,25,send
379016360,414,26,send
