receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
347329382334,8,1,receive,347329382229,105
347329382640,10,1,receive,347329382342,298
347329383225,2,1,receive,347329383146,79
347329383437,4,1,receive,347329383246,191
347329383615,26,1,receive,347329383248,367
347329384224,24,1,receive,347329384150,74
347329384587,12,1,receive,347329384164,423
347329388544,22,1,receive,347329387221,1323
347329388739,16,1,receive,347329387225,1514
347329389046,20,1,receive,347329387217,1829
347329389225,14,1,receive,347329387231,1994
347329389420,30,1,receive,347329387273,2147
347329389771,18,1,receive,347329387295,2476
347329389957,28,1,receive,347329389370,587
347334383531,26,2,receive,347334383393,138
347334384383,24,2,receive,347334384286,97
347335387466,14,2,receive,347335387362,104
347335387875,18,2,receive,347335387416,459
347335389648,28,2,receive,347335389569,79
347336384399,12,2,receive,347336384309,90
347337383472,4,2,receive,347337383375,97
347337387510,20,2,receive,347337387432,78
347338383844,2,2,receive,347338383270,574
347338387558,16,2,receive,347338387359,199
347339382534,8,2,receive,347339382341,193
347339382947,10,2,receive,347339382734,213
347339388121,22,2,receive,347339387357,764
347339388370,30,2,receive,347339387413,957
347340384906,24,3,receive,347340384424,482
347341383820,26,3,receive,347341383675,145
347341387578,14,3,receive,347341387511,67
347341389929,28,3,receive,347341389719,210
347342387719,18,3,receive,347342387562,157
347344383013,10,3,receive,347344382896,117
347344383712,2,3,receive,347344383451,261
347344387533,22,3,receive,347344387462,71
347345384698,12,3,receive,347345384460,238
347345387727,16,3,receive,347345387476,251
347345388086,30,3,receive,347345387532,554
347346387813,20,3,receive,347346387673,140
347347383775,4,3,receive,347347383627,148
347347384238,26,4,receive,347347384146,92
347347390065,28,4,receive,347347389882,183
347349382589,8,3,receive,347349382484,105
347349387831,18,4,receive,347349387721,110
347350383708,2,4,receive,347350383577,131
347350384846,24,4,receive,347350384736,110
347351387822,14,4,receive,347351387615,207
347351388115,22,4,receive,347351387635,480
347352387949,20,4,receive,347352387829,120
347353384530,26,5,receive,347353384341,189
347354383181,10,4,receive,347354383009,172
347354387668,16,4,receive,347354387589,79
347354388094,30,4,receive,347354387998,96
347354388466,18,5,receive,347354388005,461
347355382951,8,4,receive,347355382694,257
347355384862,12,4,receive,347355384700,162
347355385679,24,5,receive,347355385145,534
347355390077,28,5,receive,347355390007,70
347357383802,2,5,receive,347357383728,74
347357384179,4,4,receive,347357383800,379
347358384706,26,6,receive,347358384570,136
347359387950,16,5,receive,347359387720,230
347359388242,14,5,receive,347359387781,461
347360386235,24,6,receive,347360385720,515
347360387928,22,5,receive,347360387750,178
347360388618,30,5,receive,347360388205,413
347360390366,28,6,receive,347360390148,218
347361388216,20,5,receive,347361387996,220
347362383961,10,5,receive,347362383181,780
347362384588,2,6,receive,347362384080,508
347363385519,12,5,receive,347363384993,526
347364389027,18,6,receive,347364388886,141
347365383406,8,5,receive,347365382850,556
347365390392,28,7,receive,347365390309,83
347366384176,4,5,receive,347366384023,153
347366388412,22,6,receive,347366387912,500
347366388650,30,6,receive,347366388353,297
347366388980,20,6,receive,347366388411,569
347368385221,2,7,receive,347368384667,554
347368385587,26,7,receive,347368384792,795
347368388354,14,6,receive,347368387914,440
347369388356,16,6,receive,347369387923,433
347370385517,12,6,receive,347370385305,212
347370386375,24,7,receive,347370385970,405
347371389279,18,7,receive,347371389006,273
347372383676,10,6,receive,347372383471,205
347373383168,8,6,receive,347373383026,142
347374384743,4,6,receive,347374384191,552
347374388627,30,7,receive,347374388514,113
347374390824,28,8,receive,347374390461,363
347375385672,12,7,receive,347375385512,160
347375388124,22,7,receive,347375388017,107
347376388650,20,7,receive,347376388542,108
347377383894,10,7,receive,347377383729,165
347378385659,2,8,receive,347378384821,838
347378385917,26,8,receive,347378384967,950
347378388890,14,7,receive,347378388063,827
347378389150,16,7,receive,347378388095,1055
