timestamp,source_vehicle,message_id,event_type
373850508,468,1,send
373896474,468,2,send
374102420,468,3,send
374376912,468,4,send
374633373,468,5,send
374886612,468,6,send
375178508,468,7,send
375396678,468,8,send
375700701,468,9,send
375927633,468,10,send
376179507,468,11,send
376445372,468,12,send
376447188,468,13,send
376489305,468,14,send
376723482,468,15,send
376964750,468,16,send
377190252,468,17,send
377223381,468,18,send
377441152,468,19,send
377706150,468,20,send
377897783,468,21,send
377927849,468,22,send
378139635,468,23,send
378356632,468,24,send
378581172,468,25,send
378769082,468,26,send
378987595,468,27,send
379195043,468,28,send
379388287,468,29,send
379579443,468,30,send
379748721,468,31,send
379896822,468,32,send
380083348,468,33,send
380243680,468,34,send
380345693,468,35,send
380490248,468,36,send
380635564,468,37,send
380741750,468,38,send
380864341,468,39,send
381015904,468,40,send
381135099,468,41,send
381218310,468,42,send
381261682,468,43,send
381361610,468,44,send
381470838,468,45,send
381533158,468,46,send
381611803,468,47,send
381713942,468,48,send
381758165,468,49,send
381848542,468,50,send
381941368,468,51,send
382001797,468,52,send
382083729,468,53,send
382204782,468,54,send
