receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
347329387352,20,1,receive,347329387217,135
347329387636,16,1,receive,347329387225,411
347329387886,14,1,receive,347329387231,655
347329388143,30,1,receive,347329387273,870
347329388393,18,1,receive,347329387295,1098
347329389423,28,1,receive,347329389370,53
347334384011,26,2,receive,347334383393,618
347334384416,24,2,receive,347334384286,130
347335387484,14,2,receive,347335387362,122
347335387808,18,2,receive,347335387416,392
347335389962,28,2,receive,347335389569,393
347336382493,6,2,receive,347336382362,131
347336384368,12,2,receive,347336384309,59
347337383570,4,2,receive,347337383375,195
347337387554,20,2,receive,347337387432,122
347338383810,2,2,receive,347338383270,540
347338387457,16,2,receive,347338387359,98
347339382421,8,2,receive,347339382341,80
347339382845,10,2,receive,347339382734,111
347339387495,30,2,receive,347339387413,82
347340384558,24,3,receive,347340384424,134
347341383785,26,3,receive,347341383675,110
347341387945,14,3,receive,347341387511,434
347341389799,28,3,receive,347341389719,80
347342388051,18,3,receive,347342387562,489
347344383067,6,3,receive,347344382536,531
347344383378,10,3,receive,347344382896,482
347344383710,2,3,receive,347344383451,259
347345384947,12,3,receive,347345384460,487
347345387715,16,3,receive,347345387476,239
347345388073,30,3,receive,347345387532,541
347346387945,20,3,receive,347346387673,272
347347383817,4,3,receive,347347383627,190
347347384650,26,4,receive,347347384146,504
347347390090,28,4,receive,347347389882,208
347349382640,8,3,receive,347349382484,156
347349387804,18,4,receive,347349387721,83
347350383805,2,4,receive,347350383577,228
347350385062,24,4,receive,347350384736,326
347351383167,6,4,receive,347351382737,430
347351388167,14,4,receive,347351387615,552
347352388302,20,4,receive,347352387829,473
347353384580,26,5,receive,347353384341,239
347354383098,10,4,receive,347354383009,89
347354387634,16,4,receive,347354387589,45
347354388098,18,5,receive,347354388005,93
347354388466,30,4,receive,347354387998,468
347355382876,8,4,receive,347355382694,182
347355385139,12,4,receive,347355384700,439
347355385413,24,5,receive,347355385145,268
347355390175,28,5,receive,347355390007,168
347357383525,6,5,receive,347357382977,548
347357383793,2,5,receive,347357383728,65
347357384064,4,4,receive,347357383800,264
347358385080,26,6,receive,347358384570,510
347359387912,16,5,receive,347359387720,192
347359388289,14,5,receive,347359387781,508
347360385891,24,6,receive,347360385720,171
347360388626,30,5,receive,347360388205,421
347360390580,28,6,receive,347360390148,432
347361388101,20,5,receive,347361387996,105
347362384024,6,6,receive,347362383148,876
347362384347,10,5,receive,347362383181,1166
347362384579,2,6,receive,347362384080,499
347363385109,12,5,receive,347363384993,116
347364389088,18,6,receive,347364388886,202
347365382942,8,5,receive,347365382850,92
347365390516,28,7,receive,347365390309,207
347366384124,4,5,receive,347366384023,101
347366388428,30,6,receive,347366388353,75
347366388798,20,6,receive,347366388411,387
347368384870,2,7,receive,347368384667,203
347368385265,26,7,receive,347368384792,473
347368388089,14,6,receive,347368387914,175
347369383409,6,7,receive,347369383313,96
347369388053,16,6,receive,347369387923,130
347370385539,12,6,receive,347370385305,234
347370386096,24,7,receive,347370385970,126
347371389182,18,7,receive,347371389006,176
347372383693,10,6,receive,347372383471,222
347373383205,8,6,receive,347373383026,179
347374384648,4,6,receive,347374384191,457
347374388652,30,7,receive,347374388514,138
347374390650,28,8,receive,347374390461,189
347375383996,6,8,receive,347375383472,524
347375385870,12,7,receive,347375385512,358
347376389017,20,7,receive,347376388542,475
347377383932,10,7,receive,347377383729,203
347378385689,2,8,receive,347378384821,868
347378385882,26,8,receive,347378384967,915
347378388834,14,7,receive,347378388063,771
347378389105,16,7,receive,347378388095,1010
