receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
112827938463,4,1,receive,112827938347,116
112827938676,26,1,receive,112827938521,155
112827938851,14,1,receive,112827938512,339
112827939180,22,1,receive,112827939124,56
112827943429,16,1,receive,112827943366,63
112827943795,10,1,receive,112827943449,346
112827944223,18,1,receive,112827944130,93
112827944470,28,1,receive,112827944128,342
112827944697,8,1,receive,112827944131,566
112827945924,2,1,receive,112827944226,1698
112827946277,24,1,receive,112827944254,2023
112827946506,20,1,receive,112827944302,2204
112827946733,12,1,receive,112827944930,1803
112827946959,6,1,receive,112827945819,1140
112847944514,24,2,receive,112847944362,152
112855944621,2,2,receive,112855944448,173
112856946257,6,2,receive,112856945995,262
112861944579,18,2,receive,112861944275,304
112863945255,12,2,receive,112863945118,137
