timestamp,source_vehicle,message_id,event_type
373301901,384,1,send
373330017,384,2,send
373390019,384,3,send
373616892,384,4,send
373836088,384,5,send
373993686,384,6,send
374264413,384,7,send
374485452,384,8,send
374697584,384,9,send
374900250,384,10,send
375157540,384,11,send
375350948,384,12,send
375597858,384,13,send
375839563,384,14,send
376096609,384,15,send
376320699,384,16,send
376530532,384,17,send
376738963,384,18,send
376998691,384,19,send
377230920,384,20,send
377449257,384,21,send
377624752,384,22,send
377854247,384,23,send
378061797,384,24,send
378298395,384,25,send
378480512,384,26,send
378516574,384,27,send
378708453,384,28,send
378909428,384,29,send
379106808,384,30,send
