receive_timestamp,source_vehicle,message_id,event_type,send_timestamp,latency_us
373744696,252,1,receive,373331018,413678
373745140,634,2,receive,373331441,413699
373745529,632,1,receive,373332263,413266
373745958,118,1,receive,373332253,413705
373746375,6,4,receive,373278304,468071
373746795,90,3,receive,373332855,413940
373747203,818,1,receive,373332891,414312
373747614,90,4,receive,373333221,414393
373748010,400,2,receive,373333307,414703
373748420,44,5,receive,373273715,474705
373748832,150,3,receive,373334297,414535
373749228,154,2,receive,373334689,414539
373749630,486,2,receive,373334774,414856
373900439,758,1,receive,373334743,565696
373900952,182,3,receive,373296292,604660
373901357,206,2,receive,373335639,565718
373901924,972,1,receive,373336349,565575
373902521,798,2,receive,373336605,565916
373902963,152,4,receive,373321810,581153
373903412,728,1,receive,373337175,566237
373903860,58,4,receive,373280331,623529
373904331,670,1,receive,373337448,566883
373904775,132,1,receive,373337427,567348
374148072,766,1,receive,373337608,810464
374148529,84,3,receive,373324172,824357
374149083,312,1,receive,373339142,809941
374149526,312,2,receive,373339616,809910
374149987,100,1,receive,373257727,892260
374150421,96,3,receive,373340772,809649
374150906,188,2,receive,373340656,810250
374151369,274,1,receive,373342284,809085
374151815,204,1,receive,373342449,809366
374152257,18,3,receive,373343300,808957
374394357,426,2,receive,373343822,1050535
374394822,408,3,receive,373344177,1050645
374395414,338,1,receive,373344313,1051101
374395922,12,5,receive,373315677,1080245
374396381,138,1,receive,373345262,1051119
374396879,626,1,receive,373345494,1051385
374397333,110,3,receive,373345744,1051589
374397807,590,5,receive,373345797,1052010
374398291,782,1,receive,373346124,1052167
374398774,290,1,receive,373311159,1087615
374700025,160,3,receive,373346421,1353604
374700502,964,1,receive,373346825,1353677
374701085,96,4,receive,373346856,1354229
374701552,432,2,receive,373347684,1353868
374702039,670,2,receive,373349026,1353013
374702510,632,2,receive,373350024,1352486
374703010,106,3,receive,373351343,1351667
374703487,708,1,receive,373351772,1351715
374703950,158,2,receive,373351916,1352034
374704409,150,4,receive,373352784,1351625
374931519,284,1,receive,373353815,1577704
374932047,70,5,receive,373288342,1643705
374932617,868,2,receive,373354805,1577812
374933104,426,3,receive,373354781,1578323
374933563,730,1,receive,373355393,1578170
374934061,206,3,receive,373355353,1578708
374934635,1000,1,receive,373355649,1578986
374935112,382,1,receive,373356097,1579015
374935538,320,3,receive,373357048,1578490
374935998,80,2,receive,373357455,1578543
375174867,36,2,receive,373357977,1816890
375175341,56,3,receive,373241375,1933966
375175902,490,1,receive,373358269,1817633
375176376,400,3,receive,373358854,1817522
375176852,554,1,receive,373359320,1817532
375177327,598,1,receive,373359649,1817678
375177947,104,5,receive,373360476,1817471
375178450,212,1,receive,373360429,1818021
375178908,818,2,receive,373360893,1818015
375179366,128,5,receive,373361359,1818007
375415455,764,1,receive,373362713,2052742
375415923,190,1,receive,373362713,2053210
375416490,210,2,receive,373363083,2053407
375416950,230,3,receive,373364522,2052428
375417424,778,4,receive,373364429,2052995
375417882,592,1,receive,373364608,2053274
375418339,488,1,receive,373367149,2051190
375418793,426,4,receive,373367583,2051210
375419259,332,1,receive,373367726,2051533
375419723,354,1,receive,373368455,2051268
375644614,582,1,receive,373368957,2275657
375645105,114,5,receive,373368894,2276211
375645681,86,4,receive,373369044,2276637
375646177,640,1,receive,373369448,2276729
375646663,166,2,receive,373358761,2287902
375647134,300,1,receive,373370044,2277090
375647618,192,1,receive,373370182,2277436
375648121,712,1,receive,373370313,2277808
375648823,486,3,receive,373371338,2277485
375874588,130,3,receive,373309045,2565543
375875067,524,1,receive,373374149,2500918
375875649,130,4,receive,373373933,2501716
375876122,530,1,receive,373374600,2501522
375876604,436,1,receive,373374829,2501775
375877070,130,5,receive,373375029,2502041
375877530,636,2,receive,373376013,2501517
375877989,90,5,receive,373376866,2501123
375878461,508,1,receive,373376887,2501574
375878939,130,6,receive,373376476,2502463
376113073,972,2,receive,373377276,2735797
376113553,426,5,receive,373377644,2735909
376114144,634,3,receive,373378345,2735799
376114612,918,1,receive,373378463,2736149
376115080,618,1,receive,373379066,2736014
376115564,166,3,receive,373380013,2735551
376116029,112,2,receive,373285041,2830988
376116499,8,5,receive,373278178,2838321
376116992,196,6,receive,373381922,2735070
376332473,868,3,receive,373382063,2950410
376332989,90,6,receive,373382316,2950673
376333722,340,1,receive,373296934,3036788
376334223,400,4,receive,373382781,2951442
376334696,432,3,receive,373383008,2951688
376335161,486,4,receive,373383975,2951186
376335630,126,2,receive,373305048,3030582
376336109,222,1,receive,373375932,2960177
376336578,316,1,receive,373386209,2950369
376337046,486,5,receive,373386787,2950259
376565783,730,2,receive,373387278,3178505
376566263,2,5,receive,373273391,3292872
376566837,154,3,receive,373388709,3178128
376567313,734,1,receive,373389539,3177774
376567810,444,1,receive,373334200,3233610
376568279,492,2,receive,373390020,3178259
376568745,436,2,receive,373390018,3178727
376569210,638,1,receive,373371725,3197485
376569693,366,1,receive,373390145,3179548
376570167,618,2,receive,373390437,3179730
376819405,62,4,receive,373250337,3569068
376819823,774,1,receive,373390624,3429199
376820476,756,1,receive,373390885,3429591
376820877,554,2,receive,373391272,3429605
376821355,196,7,receive,373391318,3430037
376821776,678,1,receive,373391717,3430059
